frame,time,offset,recv time,send,the
463,0.041541934,0.002319932,1641863043,1641863043,0.039230108
464,0.047049761,0.00223279,1641863043,1641863043,0.044839859
465,0.052892804,0.002183557,1641863043,1641863043,0.050719976
466,0.030866981,0.002347589,1641863043,1641863043,0.028529882
467,0.047136426,0.002184033,1641863043,1641863043,0.044970036
468,0.042026162,0.004326224,1641863044,1641863044,0.037709951
469,0.041425705,0.002169132,1641863044,1641863044,0.039269924
470,0.042289853,0.00274241,1641863044,1641863044,0.039559841
471,0.04109633,0.002268195,1641863044,1641863044,0.038839817
472,0.051980734,0.002308369,1641863044,1641863044,0.049690008
473,0.030636907,0.002224088,1641863044,1641863044,0.028429985
474,0.04703021,0.002197742,1641863044,1641863044,0.044840097
475,0.042067766,0.004156113,1641863044,1641863044,0.037930012
476,0.041890979,0.002246737,1641863044,1641863044,0.039659977
477,0.04171145,0.002475381,1641863044,1641863044,0.039250135
478,0.044639945,0.001917481,1641863044,1641863044,0.042740107
479,0.052072644,0.002327561,1641863044,1641863044,0.04975009
480,0.04571569,0.001946807,1641863044,1641863044,0.04377985
481,0.142864704,0.002314806,1641863044,1641863044,0.140570164
482,0.054372191,0.001974463,1641863044,1641863044,0.052409887
483,0.053078771,0.002204061,1641863044,1641863044,0.050889969
484,0.043836713,0.002067447,1641863044,1641863044,0.041790009
485,0.039648056,0.00206542,1641863044,1641863044,0.03760004
486,0.041600347,0.002038598,1641863044,1641863044,0.039569855
487,0.042751551,0.002822638,1641863044,1641863044,0.039940119
488,0.044140697,0.002182603,1641863044,1641863044,0.041970015
489,0.052964687,0.002198935,1641863045,1641863044,0.050780058
490,0.052461863,0.002181292,1641863045,1641863045,0.050290108
491,0.03973949,0.002080321,1641863045,1641863045,0.037669897
492,0.041315794,0.001902819,1641863045,1641863045,0.039420128
493,0.040410399,0.002727628,1641863045,1641863045,0.037699938
494,0.04115808,0.002077699,1641863045,1641863045,0.039089918
495,0.04095459,0.002405167,1641863045,1641863045,0.038559914
496,0.039260268,0.002225995,1641863045,1641863045,0.037039995
497,0.05091083,0.001775384,1641863045,1641863045,0.04914999
498,0.047019124,0.002299666,1641863045,1641863045,0.044729948
499,0.039674401,0.002001882,1641863045,1641863045,0.037689924
500,0.044520736,0.002181888,1641863045,1641863045,0.042350054
501,0.044787407,0.002803087,1641863045,1641863045,0.041989803
502,0.049928665,0.002030611,1641863045,1641863045,0.047909975
503,0.039462209,0.002069354,1641863045,1641863045,0.037400007
504,0.172987223,0.00212121,1641863045,1641863045,0.170870066
505,0.055368543,0.00248611,1641863045,1641863045,0.052899837
506,0.052498579,0.002151251,1641863045,1641863045,0.050359964
507,0.039736629,0.002059817,1641863045,1641863045,0.037689924
508,0.032364607,0.001924992,1641863045,1641863045,0.030450106
509,0.050911188,0.003027201,1641863046,1641863045,0.047899961
510,0.04262495,0.004980087,1641863046,1641863046,0.037659883
511,0.053069592,0.002148151,1641863046,1641863046,0.050930023
512,0.038751245,0.002092957,1641863046,1641863046,0.03666997
513,0.041440725,0.002018929,1641863046,1641863046,0.039439917
514,0.041069269,0.002827883,1641863046,1641863046,0.038249969
515,0.040008783,0.002272367,1641863046,1641863046,0.037750006
516,0.041491032,0.002090216,1641863046,1641863046,0.039410114
517,0.040232062,0.002211452,1641863046,1641863046,0.038029909
518,0.039820194,0.002089024,1641863046,1641863046,0.037739992
519,0.039869666,0.002154708,1641863046,1641863046,0.037729979
520,0.04060185,0.002250552,1641863046,1641863046,0.038360119
521,0.052725077,0.001983166,1641863046,1641863046,0.050759792
522,0.040039778,0.002277136,1641863046,1641863046,0.037770033
523,0.044190407,0.001778841,1641863046,1641863046,0.04241991
524,0.039796233,0.002145886,1641863046,1641863046,0.037659883
525,0.039572954,0.002135754,1641863046,1641863046,0.037449837
526,0.039779663,0.001602173,1641863046,1641863046,0.038190126
527,0.043482542,0.002141953,1641863046,1641863046,0.041359901
528,0.042467713,0.002784133,1641863046,1641863046,0.039690018
529,0.043763757,0.002043605,1641863046,1641863046,0.041729927
530,0.04258275,0.004433155,1641863046,1641863046,0.038159847
531,0.040590882,0.002156377,1641863046,1641863046,0.038439989
532,0.039903522,0.002198815,1641863046,1641863046,0.03771019
533,0.041626096,0.002122521,1641863047,1641863046,0.039510012
534,0.040311575,0.002077818,1641863047,1641863047,0.038249969
535,0.04437995,0.002245903,1641863047,1641863047,0.042140007
536,0.046968579,0.002128959,1641863047,1641863047,0.044850111
537,0.040416241,0.002279043,1641863047,1641863047,0.038140059
538,0.041129827,0.002316236,1641863047,1641863047,0.038820028
539,0.046323895,0.002463698,1641863047,1641863047,0.043870211
540,0.044993281,0.002824664,1641863047,1641863047,0.042180061
541,0.044141531,0.002118111,1641863047,1641863047,0.042029858
542,0.040283084,0.002168536,1641863047,1641863047,0.038130045
543,0.052702188,0.002182722,1641863047,1641863047,0.050530195
544,0.039870977,0.00245738,1641863047,1641863047,0.037420034
545,0.04519558,0.001887083,1641863047,1641863047,0.043319941
546,0.040487528,0.002700567,1641863047,1641863047,0.03779006
547,0.044192553,0.002171516,1641863047,1641863047,0.042030096
548,0.040548086,0.002184153,1641863047,1641863047,0.038379908
549,0.119539857,0.001954913,1641863047,1641863047,0.117599964
550,0.041166544,0.002698898,1641863047,1641863047,0.038480043
551,0.050465822,0.002146006,1641863047,1641863047,0.048330069
552,0.052595735,0.002227664,1641863047,1641863047,0.050379992
553,0.039767265,0.001821756,1641863047,1641863047,0.037950039
554,0.040020943,0.00210762,1641863047,1641863047,0.037930012
555,0.055409551,0.002280116,1641863048,1641863047,0.053139925
556,0.039877534,0.002723813,1641863048,1641863048,0.03715992
557,0.041054726,0.001821756,1641863048,1641863048,0.039239883
558,0.044055939,0.002624273,1641863048,1641863048,0.04144001
559,0.049512386,0.002005339,1641863048,1641863048,0.047519922
560,0.065828323,0.002272844,1641863048,1641863048,0.063560009
561,0.046769261,0.002128959,1641863048,1641863048,0.044650078
562,0.04427433,0.002024174,1641863048,1641863048,0.04226017
563,0.039467573,0.002155304,1641863048,1641863048,0.037320137
564,0.042883158,0.002150536,1641863048,1641863048,0.040740013
565,0.039554477,0.002081275,1641863048,1641863048,0.037479877
566,0.04012692,0.002157092,1641863048,1641863048,0.037990093
567,0.041787386,0.00210762,1641863048,1641863048,0.039690018
568,0.044973731,0.002482533,1641863048,1641863048,0.042500019
569,0.040639877,0.001878738,1641863048,1641863048,0.038779974
570,0.041522145,0.001979232,1641863048,1641863048,0.03956008
571,0.040975809,0.002283812,1641863048,1641863048,0.038700104
572,0.040632725,0.002257586,1641863048,1641863048,0.03839016
573,0.039845467,0.002090693,1641863048,1641863048,0.037770033
574,0.040974736,0.00207746,1641863048,1641863048,0.038909912
575,0.041581273,0.002712846,1641863048,1641863048,0.038879871
576,0.040013194,0.00205791,1641863048,1641863048,0.037970066
577,0.039585114,0.002007961,1641863048,1641863048,0.037590027
578,0.054849625,0.002087831,1641863049,1641863048,0.052770138
579,0.040673733,0.002555609,1641863049,1641863049,0.038130045
580,0.040487766,0.002280951,1641863049,1641863049,0.038220167
581,0.042151809,0.002199531,1641863049,1641863049,0.039959908
582,0.042465448,0.00278616,1641863049,1641863049,0.039680004
583,0.041765213,0.002195597,1641863049,1641863049,0.03959012
584,0.049551606,0.002152085,1641863049,1641863049,0.047420025
585,0.040053129,0.002318144,1641863049,1641863049,0.037740231
586,0.041585326,0.002200961,1641863049,1641863049,0.039390087
587,0.043119788,0.002462506,1641863049,1641863049,0.040669918
588,0.039667487,0.002372861,1641863049,1641863049,0.03730011
589,0.04057169,0.001880646,1641863049,1641863049,0.038699865
590,0.067501903,0.002098441,1641863049,1641863049,0.065419912
591,0.047628045,0.002426744,1641863049,1641863049,0.045209885
592,0.04032135,0.00220561,1641863049,1641863049,0.038130045
593,0.040433764,0.002210736,1641863049,1641863049,0.038239956
594,0.040127635,0.002167344,1641863049,1641863049,0.037970066
595,0.031040668,0.002248764,1641863049,1641863049,0.028800011
596,0.046246171,0.002032876,1641863049,1641863049,0.044229984
597,0.053566456,0.004100084,1641863049,1641863049,0.049469948
598,0.040588021,0.002060294,1641863049,1641863049,0.038530111
599,0.040731192,0.002234459,1641863049,1641863049,0.038510084
600,0.041192889,0.00202024,1641863049,1641863049,0.039179802
601,0.040045142,0.002180457,1641863049,1641863049,0.037879944
602,0.152946115,0.002268195,1641863050,1641863049,0.150690079
603,0.053743958,0.002215981,1641863050,1641863050,0.051540136
604,0.041939378,0.002180696,1641863050,1641863050,0.039760113
605,0.040623784,0.002118707,1641863050,1641863050,0.038509846
606,0.040384054,0.00225234,1641863050,1641863050,0.038140059
607,0.041598558,0.002016306,1641863050,1641863050,0.039599895
608,0.040936589,0.002664447,1641863050,1641863050,0.03828001
609,0.044142246,0.002227545,1641863050,1641863050,0.041919947
610,0.049916387,0.003169894,1641863050,1641863050,0.046760082
611,0.037818313,0.002165914,1641863050,1641863050,0.035660028
612,0.042208433,0.001327276,1641863050,1641863050,0.040889978
613,0.040929914,0.00276649,1641863050,1641863050,0.038170099
614,0.043941617,0.002082229,1641863050,1641863050,0.041870117
615,0.038479447,0.002155423,1641863050,1641863050,0.036329985
616,0.051761627,0.001198053,1641863050,1641863050,0.050580025
617,0.051617026,0.001738667,1641863050,1641863050,0.049890041
618,0.043691397,0.002156258,1641863050,1641863050,0.041549921
619,0.043489218,0.001957893,1641863050,1641863050,0.041540146
620,0.052283406,0.002167106,1641863050,1641863050,0.050119877
621,0.029950619,0.002182007,1641863050,1641863050,0.02779007
622,0.046408892,0.00156188,1641863050,1641863050,0.044860125
623,0.052475929,0.003774643,1641863051,1641863050,0.048709869
624,0.041673422,0.002244473,1641863051,1641863051,0.039440155
625,0.043681383,0.002190351,1641863051,1641863051,0.041500092
626,0.042504907,0.002888322,1641863051,1641863051,0.039630175
627,0.044755936,0.002227068,1641863051,1641863051,0.042540073
628,0.040287852,0.002298474,1641863051,1641863051,0.037999868
629,0.040724158,0.002205491,1641863051,1641863051,0.038530111
630,0.052038074,0.002113223,1641863051,1641863051,0.049930096
631,0.039165497,0.001407385,1641863051,1641863051,0.037760019
632,0.041315794,0.002132416,1641863051,1641863051,0.039190054
633,0.041877031,0.00246191,1641863051,1641863051,0.039419889
634,0.041556358,0.002480507,1641863051,1641863051,0.039090157
635,0.050442219,0.001705408,1641863051,1641863051,0.048759937
636,0.039908528,0.002230525,1641863051,1641863051,0.037690163
637,0.059583068,0.002159715,1641863051,1641863051,0.057439804
638,0.052213073,0.002481341,1641863051,1641863051,0.049739838
639,0.038533688,0.002144575,1641863051,1641863051,0.036409855
640,0.04319942,0.002100348,1641863051,1641863051,0.041110039
641,0.041116118,0.003213286,1641863051,1641863051,0.037910223
642,0.050972462,0.002110481,1641863051,1641863051,0.048870087
643,0.044653773,0.002790093,1641863051,1641863051,0.041870117
644,0.040495515,0.001960397,1641863051,1641863051,0.038540125
645,0.05246973,0.002262831,1641863051,1641863051,0.050219774
646,0.040307403,0.002102256,1641863052,1641863051,0.038220167
647,0.040391922,0.002259493,1641863052,1641863052,0.03813982
648,0.041224837,0.002174735,1641863052,1641863052,0.039059877
649,0.042234063,0.002511144,1641863052,1641863052,0.039730072
650,0.041732192,0.002609134,1641863052,1641863052,0.039139986
651,0.06302011,0.002123475,1641863052,1641863052,0.060899973
652,0.051316261,0.002202272,1641863052,1641863052,0.049119949
653,0.053756475,0.002157211,1641863052,1641863052,0.051609993
654,0.040484071,0.0021137,1641863052,1641863052,0.038379908
655,0.031615019,0.002049446,1641863052,1641863052,0.029569864
656,0.043788552,0.002221227,1641863052,1641863052,0.0415802
657,0.044615746,0.003407955,1641863052,1641863052,0.04121995
658,0.046523929,0.00218904,1641863052,1641863052,0.044339895
659,0.040616155,0.002015948,1641863052,1641863052,0.038599968
660,0.039144635,0.001581311,1641863052,1641863052,0.03757
661,0.040580273,0.002125263,1641863052,1641863052,0.038460016
662,0.063517451,0.001892686,1641863052,1641863052,0.061630011
663,0.047351003,0.00197804,1641863052,1641863052,0.045380116
664,0.04171598,0.002134204,1641863052,1641863052,0.039600134
665,0.045318604,0.002162933,1641863052,1641863052,0.043169975
666,0.039141893,0.001644611,1641863052,1641863052,0.037509918
667,0.042880416,0.001557946,1641863052,1641863052,0.041329861
668,0.041031361,0.002737284,1641863052,1641863052,0.038310051
669,0.037730575,0.0022403,1641863053,1641863052,0.03550005
670,0.062210679,0.001301885,1641863053,1641863053,0.060930014
671,0.054677606,0.001890063,1641863053,1641863053,0.05279994
672,0.041650891,0.002226472,1641863053,1641863053,0.039439917
673,0.040764689,0.00203979,1641863053,1641863053,0.038730145
674,0.040100098,0.002164364,1641863053,1641863053,0.037940025
675,0.053326845,0.002056599,1641863053,1641863053,0.051280022
676,0.053890109,0.002052903,1641863053,1641863053,0.05185008
677,0.040903807,0.002262831,1641863053,1641863053,0.038650036
678,0.038846612,0.002284408,1641863053,1641863053,0.036570072
679,0.03872633,0.000957251,1641863053,1641863053,0.037780046
680,0.041426063,0.001926541,1641863053,1641863053,0.039510012
681,0.041586399,0.002569675,1641863053,1641863053,0.039020061
682,0.044237494,0.002143025,1641863053,1641863053,0.042099953
683,0.040274382,0.002200365,1641863053,1641863053,0.038089991
684,0.052527905,0.002073765,1641863053,1641863053,0.050470114
685,0.038171411,0.002107263,1641863053,1641863053,0.036070108
686,0.046791792,0.002244473,1641863053,1641863053,0.044559956
687,0.041557312,0.003346443,1641863053,1641863053,0.038219929
688,0.044899344,0.002144694,1641863053,1641863053,0.042759895
689,0.043644309,0.003075242,1641863053,1641863053,0.040580034
690,0.045465589,0.004126668,1641863053,1641863053,0.041349888
691,0.042705178,0.002185702,1641863053,1641863053,0.04053998
692,0.040452957,0.00222683,1641863054,1641863053,0.038239956
693,0.042961359,0.002179384,1641863054,1641863054,0.040789843
694,0.043792248,0.002073765,1641863054,1641863054,0.041730165
695,0.03970015,0.002210259,1641863054,1641863054,0.037499905
696,0.030655861,0.002192974,1641863054,1641863054,0.028470039
697,0.046979547,0.002129197,1641863054,1641863054,0.044850111
698,0.042057633,0.004229903,1641863054,1641863054,0.037840128
699,0.039032578,0.002172589,1641863054,1641863054,0.036859989
700,0.031520247,0.002126813,1641863054,1641863054,0.029399872
701,0.045137644,0.002065897,1641863054,1641863054,0.043080091
702,0.046071768,0.004065275,1641863054,1641863054,0.042019844
703,0.040177941,0.002240062,1641863054,1641863054,0.037950039
704,0.04099834,0.002019048,1641863054,1641863054,0.038990021
705,0.039659977,0.002314568,1641863054,1641863054,0.037359953
706,0.044251561,0.001903176,1641863054,1641863054,0.042359829
707,0.030691862,0.002211094,1641863054,1641863054,0.028490067
708,0.04161644,0.002013445,1641863054,1641863054,0.039609909
709,0.043980479,0.001981616,1641863054,1641863054,0.042010069
710,0.040201068,0.00203836,1641863054,1641863054,0.038170099
711,0.030746222,0.002101421,1641863054,1641863054,0.028659821
712,0.046733499,0.00203073,1641863054,1641863054,0.044719934
713,0.04186511,0.004037857,1641863054,1641863054,0.03783989
714,0.04155159,0.002025127,1641863054,1641863054,0.039550066
715,0.051275015,0.002718449,1641863054,1641863054,0.048570156
716,0.039188743,0.002152085,1641863054,1641863054,0.037050009
717,0.041696548,0.002163887,1641863055,1641863054,0.039540052
718,0.041195154,0.002655983,1641863055,1641863055,0.038539886
719,0.051054597,0.002032638,1641863055,1641863055,0.049030066
720,0.054882169,0.002182841,1641863055,1641863055,0.052710056
721,0.040124893,0.002048254,1641863055,1641863055,0.038089991
722,0.053863764,0.002318621,1641863055,1641863055,0.051559925
723,0.040272236,0.002252102,1641863055,1641863055,0.038029909
724,0.040978312,0.002172112,1641863055,1641863055,0.038820028
725,0.040036678,0.002173901,1641863055,1641863055,0.037879944
726,0.060039878,0.002211928,1641863055,1641863055,0.057840109
727,0.043634415,0.002180815,1641863055,1641863055,0.041470051
728,0.040385008,0.002135992,1641863055,1641863055,0.038260221
729,0.039602399,0.002155423,1641863055,1641863055,0.037450075
730,0.03992939,0.00215888,1641863055,1641863055,0.037780046
731,0.041057587,0.002139807,1641863055,1641863055,0.038929939
732,0.040668964,0.00293541,1641863055,1641863055,0.037739992
733,0.044430733,0.002156258,1641863055,1641863055,0.042279959
734,0.039850116,0.002040982,1641863055,1641863055,0.037819862
735,0.040278673,0.001872778,1641863055,1641863055,0.038419962
736,0.051299214,0.002169013,1641863055,1641863055,0.049139977
737,0.04111743,0.002121925,1641863055,1641863055,0.039009809
738,0.040566444,0.002080202,1641863055,1641863055,0.038490057
739,0.040480852,0.002126455,1641863055,1641863055,0.038369894
740,0.038142681,0.002261639,1641863055,1641863055,0.035889864
741,0.041549802,0.002226472,1641863056,1641863055,0.039340019
742,0.031341553,0.002785206,1641863056,1641863056,0.028560162
743,0.046610951,0.001921773,1641863056,1641863056,0.044689894
744,0.04737401,0.004945755,1641863056,1641863056,0.042440176
745,0.043424249,0.002275586,1641863056,1641863056,0.041159868
746,0.051579595,0.002178788,1641863056,1641863056,0.049420118
747,0.052435875,0.002045155,1641863056,1641863056,0.050400019
748,0.039613485,0.002254248,1641863056,1641863056,0.037369967
749,0.04419291,0.002078891,1641863056,1641863056,0.04211998
750,0.04360199,0.002768517,1641863056,1641863056,0.040839911
751,0.0397439,0.002191544,1641863056,1641863056,0.037560225
752,0.041466951,0.002159595,1641863056,1641863056,0.039319992
753,0.040078759,0.002619863,1641863056,1641863056,0.037470102
754,0.030864,0.002217531,1641863056,1641863056,0.028660059
755,0.044442058,0.002137303,1641863056,1641863056,0.042320013
756,0.041335344,0.004165173,1641863056,1641863056,0.037179947
757,0.053494573,0.002069116,1641863056,1641863056,0.051430225
758,0.041608572,0.002606153,1641863056,1641863056,0.039010048
759,0.040070891,0.001911521,1641863056,1641863056,0.038170099
760,0.043795466,0.002225757,1641863056,1641863056,0.041579962
761,0.039592385,0.002163291,1641863056,1641863056,0.037450075
762,0.050564408,0.002147555,1641863056,1641863056,0.048429966
763,0.040453076,0.002582192,1641863056,1641863056,0.037890196
764,0.040763378,0.002171516,1641863056,1641863056,0.038599968
765,0.040471911,0.002671123,1641863057,1641863056,0.037810087
766,0.038676739,0.002041101,1641863057,1641863057,0.036640167
767,0.040193677,0.002279878,1641863057,1641863057,0.037919998
768,0.039455414,0.001844168,1641863057,1641863057,0.037629843
769,0.051246285,0.002282739,1641863057,1641863057,0.048969984
770,0.037263155,0.002346516,1641863057,1641863057,0.034929991
771,0.044373274,0.002246618,1641863057,1641863057,0.042129993
772,0.041518807,0.003593326,1641863057,1641863057,0.037940025
773,0.041368604,0.002139688,1641863057,1641863057,0.039240122
774,0.0512321,0.002656221,1641863057,1641863057,0.048579931
775,0.039852023,0.002053857,1641863057,1641863057,0.037809849
776,0.040866256,0.002102971,1641863057,1641863057,0.038779974
777,0.043334603,0.002609372,1641863057,1641863057,0.04073
778,0.041267037,0.002763867,1641863057,1641863057,0.038520098
779,0.040317059,0.002222061,1641863057,1641863057,0.038110018
780,0.040365338,0.002122045,1641863057,1641863057,0.038259983
781,0.044165254,0.00216496,1641863057,1641863057,0.04200983
782,0.040142655,0.002163291,1641863057,1641863057,0.037989855
783,0.043830395,0.002200127,1641863057,1641863057,0.041640043
784,0.044039369,0.002164721,1641863057,1641863057,0.041889906
785,0.043808579,0.002169013,1641863057,1641863057,0.04166007
786,0.039911628,0.002060533,1641863057,1641863057,0.037859917
787,0.040481925,0.002197623,1641863057,1641863057,0.038290024
788,0.052877903,0.002281427,1641863057,1641863057,0.050600052
789,0.030649066,0.002210975,1641863057,1641863057,0.028450012
790,0.044450998,0.002162695,1641863058,1641863057,0.042299986
791,0.054738402,0.004171968,1641863058,1641863058,0.050580025
792,0.053411961,0.002162695,1641863058,1641863058,0.051259995
793,0.039988637,0.00221312,1641863058,1641863058,0.03779006
794,0.031488299,0.002199292,1641863058,1641863058,0.029289961
795,0.046425462,0.002457976,1641863058,1641863058,0.043970108
796,0.041011453,0.004338145,1641863058,1641863058,0.036680222
797,0.040383697,0.002169013,1641863058,1641863058,0.038229942
798,0.050940871,0.002369761,1641863058,1641863058,0.048589945
799,0.054110408,0.002764821,1641863058,1641863058,0.05136013
800,0.041502237,0.002200603,1641863058,1641863058,0.039309978
801,0.040971637,0.002138972,1641863058,1641863058,0.038850069
802,0.04058075,0.002699375,1641863058,1641863058,0.037889957
803,0.040342093,0.002199411,1641863058,1641863058,0.038149834
804,0.040889382,0.002133489,1641863058,1641863058,0.038770199
805,0.040299773,0.002491832,1641863058,1641863058,0.037820101
806,0.044786811,0.002005696,1641863058,1641863058,0.042800188
807,0.04437387,0.002321839,1641863058,1641863058,0.042069912
808,0.043226719,0.002178431,1641863058,1641863058,0.041059971
809,0.039907455,0.00218749,1641863058,1641863058,0.037729979
810,0.040630817,0.002222061,1641863058,1641863058,0.038419962
811,0.051233053,0.002140999,1641863058,1641863058,0.049100161
812,0.042794585,0.002385736,1641863058,1641863058,0.040420055
813,0.041123629,0.002325773,1641863059,1641863058,0.038810015
814,0.041145086,0.002198935,1641863059,1641863059,0.03895998
815,0.051724315,0.002707839,1641863059,1641863059,0.049029827
816,0.030959725,0.002251029,1641863059,1641863059,0.028719902
817,0.047071099,0.002194524,1641863059,1641863059,0.044889927
818,0.042073488,0.004355431,1641863059,1641863059,0.037729979
819,0.042035937,0.002282977,1641863059,1641863059,0.039770126
820,0.038891554,0.002708435,1641863059,1641863059,0.036190033
821,0.041244864,0.001994729,1641863059,1641863059,0.039259911
822,0.040914059,0.00237608,1641863059,1641863059,0.038559914
823,0.040739655,0.002271771,1641863059,1641863059,0.038480043
824,0.046581984,0.002253771,1641863059,1641863059,0.044339895
825,0.045295954,0.00303483,1641863059,1641863059,0.042269945
826,0.043447733,0.002156258,1641863059,1641863059,0.041300058
827,0.040472507,0.002154589,1641863059,1641863059,0.038330078
828,0.044713497,0.001955032,1641863059,1641863059,0.042770147
829,0.040521502,0.002063155,1641863059,1641863059,0.03847003
830,0.045084476,0.002217293,1641863059,1641863059,0.042880058
831,0.040304303,0.002252698,1641863059,1641863059,0.038069963
832,0.042059422,0.002165556,1641863059,1641863059,0.03990984
833,0.038845897,0.002716899,1641863059,1641863059,0.036139965
834,0.041390419,0.002080202,1641863059,1641863059,0.039319992
835,0.040688872,0.002589107,1641863059,1641863059,0.038110018
836,0.051550984,0.002250552,1641863059,1641863059,0.049309969
837,0.042031884,0.003050447,1641863059,1641863059,0.039000034
838,0.049423456,0.002196789,1641863060,1641863059,0.047250032
839,0.05287838,-0.00056386,1641863060,1641863060,0.053459883
840,0.039867759,0.0022434,1641863060,1641863060,0.037629843
841,0.032447219,0.002087951,1641863060,1641863060,0.030369997
842,0.046619654,0.002780199,1641863060,1641863060,0.043849945
843,0.041769385,0.004127622,1641863060,1641863060,0.037659883
844,0.039705634,0.001901507,1641863060,1641863060,0.037809849
845,0.067017794,0.002135277,1641863060,1641863060,0.064889908
846,0.048032641,0.002182126,1641863060,1641863060,0.045870066
847,0.039844155,0.002153516,1641863060,1641863060,0.037700176
848,0.044164181,0.002161503,1641863060,1641863060,0.042010069
849,0.05215776,0.0019871,1641863060,1641863060,0.050189972
850,0.040805697,0.002242208,1641863060,1641863060,0.038579941
851,0.039934278,0.002153993,1641863060,1641863060,0.037789822
852,0.039658189,0.001878858,1641863060,1641863060,0.03779006
853,0.044844389,0.002199411,1641863060,1641863060,0.042649984
854,0.053598285,0.002677083,1641863060,1641863060,0.050940037
855,0.04055202,0.002125382,1641863060,1641863060,0.038429976
856,0.039299369,0.002017379,1641863060,1641863060,0.037290096
857,0.040306449,0.002722383,1641863060,1641863060,0.037590027
858,0.041072965,0.002070069,1641863060,1641863060,0.039009809
859,0.039901495,0.002649546,1641863060,1641863060,0.037270069
860,0.044070005,0.002194405,1641863060,1641863060,0.041889906
861,0.04008317,0.002061844,1641863061,1641863060,0.038029909
862,0.040019274,0.002192259,1641863061,1641863061,0.037840128
863,0.048282623,0.002224684,1641863061,1641863061,0.046060085
864,0.043975949,0.002329707,1641863061,1641863061,0.04166007
865,0.053004146,0.002271771,1641863061,1641863061,0.050740004
866,0.039711237,0.002160311,1641863061,1641863061,0.037559986
867,0.040459037,0.001160264,1641863061,1641863061,0.039319992
868,0.039448261,0.002228975,1641863061,1641863061,0.037229776
869,0.039911151,0.00203836,1641863061,1641863061,0.037889957
870,0.051399469,0.002102375,1641863061,1641863061,0.049319983
871,0.041453719,0.002842546,1641863061,1641863061,0.038619995
872,0.040044904,0.00211513,1641863061,1641863061,0.037940025
873,0.039346457,0.0020473,1641863061,1641863061,0.037309885
874,0.039994001,0.002088547,1641863061,1641863061,0.037919998
875,0.040188551,0.002675295,1641863061,1641863061,0.03752017
876,0.035466909,0.002121925,1641863061,1641863061,0.033360004
877,0.037941575,0.000260949,1641863061,1641863061,0.037690163
878,0.060296178,0.002140164,1641863061,1641863061,0.058160067
879,0.052223682,0.002809525,1641863061,1641863061,0.04941988
880,0.039440751,0.002111316,1641863061,1641863061,0.037339926
881,0.04209578,0.00221765,1641863061,1641863061,0.039880037
882,0.040238976,0.002807021,1641863061,1641863061,0.037440062
883,0.040679216,0.001867771,1641863061,1641863061,0.038820028
884,0.139696121,0.002739906,1641863062,1641863061,0.136970043
885,0.043527126,0.001965046,1641863062,1641863062,0.041569948
886,0.040091872,0.002214551,1641863062,1641863062,0.037879944
887,0.040103436,0.002101898,1641863062,1641863062,0.03801012
888,0.040292025,0.002177715,1641863062,1641863062,0.038120031
889,0.03998065,0.002123594,1641863062,1641863062,0.037859917
890,0.040271878,0.002264142,1641863062,1641863062,0.038009882
891,0.04155159,0.002129793,1641863062,1641863062,0.039430141
892,0.040831447,0.002712369,1641863062,1641863062,0.038130045
893,0.036519289,0.002015829,1641863062,1641863062,0.034509897
894,0.043006778,0.002131104,1641863062,1641863062,0.040890217
895,0.040967464,0.003329992,1641863062,1641863062,0.037650108
896,0.044487238,0.002169132,1641863062,1641863062,0.042330027
897,0.040675759,0.00272429,1641863062,1641863062,0.037960052
898,0.040251732,0.002229214,1641863062,1641863062,0.038029909
899,0.041306376,0.0022434,1641863062,1641863062,0.039079905
900,0.179803014,0.002588391,1641863062,1641863062,0.177220106
901,0.052229166,0.002534151,1641863062,1641863062,0.049710035
902,0.039814591,0.002130389,1641863062,1641863062,0.037690163
903,0.042258501,0.002142906,1641863062,1641863062,0.040119886
904,0.041702867,0.002896905,1641863063,1641863062,0.038820028
905,0.044513822,0.002268195,1641863063,1641863063,0.042249918
906,0.039851785,0.002222896,1641863063,1641863063,0.037640095
907,0.030719638,0.002087951,1641863063,1641863063,0.028640032
908,0.041196108,0.002067566,1641863063,1641863063,0.039139986
909,0.040395617,0.001995206,1641863063,1641863063,0.038410187
910,0.039976954,0.002196908,1641863063,1641863063,0.03779006
911,0.031097531,0.002244353,1641863063,1641863063,0.028860092
912,0.045968056,0.002118587,1641863063,1641863063,0.043859959
913,0.042052984,0.00412035,1641863063,1641863063,0.037940025
914,0.040115237,0.002108932,1641863063,1641863063,0.038020134
915,0.0305233,0.002158642,1641863063,1641863063,0.028380156
916,0.046345592,0.002061009,1641863063,1641863063,0.044300079
917,0.049070358,0.005051374,1641863063,1641863063,0.044029951
918,0.03987062,0.002161622,1641863063,1641863063,0.037719965
919,0.04178524,0.002189398,1641863063,1641863063,0.039609909
920,0.040116191,0.002158523,1641863063,1641863063,0.037970066
921,0.052639484,0.002173901,1641863063,1641863063,0.050489902
922,0.040249705,0.002165437,1641863063,1641863063,0.038089991
923,0.040922642,0.00220561,1641863063,1641863063,0.038729906
924,0.043484926,0.001697063,1641863063,1641863063,0.041800022
925,0.046996236,0.001908898,1641863063,1641863063,0.045099974
926,0.04416585,0.002178192,1641863063,1641863063,0.042000055
927,0.040531516,0.002237678,1641863063,1641863063,0.038310051
928,0.04402113,0.002238035,1641863063,1641863063,0.041790009
