T1,T2,T3,T4,T2-T1,T4-T3,MPD_S,ptp,quic
1641989846.952058940s,1641989846.962382645s,1641989846.962385288s,1641989846.954324518s,0.010324s,-0.008061s,0.001131s,0.009192,0.012750651
1641989846.954324518s,1641989846.964651193s,1641989846.964654930s,1641989846.955077724s,0.010327s,-0.009577s,0.000375s,0.009952,0.012750461
1641989846.955077724s,1641989846.965517690s,1641989846.965521594s,1641989846.955951896s,0.010440s,-0.009570s,0.000435s,0.010005,0.012750511
1641989846.955951896s,1641989846.966240340s,1641989846.966271031s,1641989846.956684713s,0.010288s,-0.009586s,0.000351s,0.009937,0.012750519
1641989846.956684713s,1641989846.966975040s,1641989846.967006649s,1641989846.957427151s,0.010290s,-0.009579s,0.000355s,0.009935,0.012750658
1641989846.957427151s,1641989846.967716319s,1641989846.967745560s,1641989846.958189527s,0.010289s,-0.009556s,0.000366s,0.009923,0.012750686
1641989846.958189527s,1641989846.968473949s,1641989846.968503978s,1641989846.958913261s,0.010284s,-0.009591s,0.000347s,0.009938,0.012750677
1641989846.958913261s,1641989846.969200660s,1641989846.969227359s,1641989846.959640066s,0.010287s,-0.009587s,0.000350s,0.009937,0.012750426
1641989846.959640066s,1641989846.969958649s,1641989846.969990999s,1641989846.960416959s,0.010319s,-0.009574s,0.000372s,0.009946,0.012750262
1641989846.960416959s,1641989846.970707160s,1641989846.970736533s,1641989846.961153665s,0.010290s,-0.009583s,0.000354s,0.009936,0.012750143
1641989846.961153665s,1641989846.971463302s,1641989846.971493894s,1641989846.961904172s,0.010309s,-0.009590s,0.000360s,0.00995,0.012750043
1641989846.961904172s,1641989846.972289283s,1641989846.972291232s,1641989846.962709953s,0.010385s,-0.009581s,0.000402s,0.009983,0.012749824
1641989846.962709953s,1641989846.972990339s,1641989846.973017241s,1641989846.967109864s,0.010280s,-0.005907s,0.002187s,0.008094,0.012749825
1641989846.967109864s,1641989846.977412853s,1641989846.977449975s,1641989846.967901674s,0.010303s,-0.009548s,0.000377s,0.009926,0.012749744
1641989846.967901674s,1641989846.978196973s,1641989846.978222306s,1641989846.968618173s,0.010295s,-0.009604s,0.000345s,0.00995,0.01274965
1641989846.968618173s,1641989846.978917330s,1641989846.978949573s,1641989846.969362693s,0.010299s,-0.009587s,0.000356s,0.009943,0.012749548
1641989846.969362693s,1641989846.979653585s,1641989846.979679825s,1641989846.970091892s,0.010291s,-0.009588s,0.000351s,0.009939,0.012749533
1641989846.970091892s,1641989846.980385625s,1641989846.980415683s,1641989846.970824701s,0.010294s,-0.009591s,0.000351s,0.009942,0.012749448
1641989846.970824701s,1641989846.981156995s,1641989846.981188445s,1641989846.971624246s,0.010332s,-0.009564s,0.000384s,0.009948,0.012749412
1641989846.971624246s,1641989846.981976291s,1641989846.981978338s,1641989846.972398834s,0.010352s,-0.009580s,0.000386s,0.009966,0.012749399
1641989846.972398834s,1641989846.982703692s,1641989846.982730682s,1641989846.973205917s,0.010305s,-0.009525s,0.000390s,0.009915,0.012749098
1641989846.973205917s,1641989846.983501577s,1641989846.983529644s,1641989846.974217215s,0.010296s,-0.009312s,0.000492s,0.009804,0.012751529
1641989846.974217215s,1641989846.984512067s,1641989846.984565596s,1641989846.975019116s,0.010295s,-0.009546s,0.000374s,0.009921,0.01275141
1641989846.975019116s,1641989846.985292388s,1641989846.985375423s,1641989846.975811368s,0.010273s,-0.009564s,0.000355s,0.009919,0.012750824
1641989846.975811368s,1641989846.986102882s,1641989846.986170006s,1641989846.976570251s,0.010291s,-0.009600s,0.000346s,0.009946,0.012751901
1641989846.976570251s,1641989846.986877515s,1641989846.986907218s,1641989846.977361859s,0.010307s,-0.009545s,0.000381s,0.009926,0.012751794
1641989846.977361859s,1641989846.987700386s,1641989846.987745432s,1641989846.978151973s,0.010339s,-0.009593s,0.000373s,0.009966,0.012752739
1641989846.978151973s,1641989846.988418360s,1641989846.988448041s,1641989846.978866275s,0.010266s,-0.009582s,0.000342s,0.009924,0.012752352
1641989846.978866275s,1641989846.989158163s,1641989846.989194534s,1641989846.979611924s,0.010292s,-0.009583s,0.000355s,0.009937,0.012754613
1641989846.979611924s,1641989846.989935081s,1641989846.989964729s,1641989846.980430508s,0.010323s,-0.009534s,0.000395s,0.009929,0.012757619
1641989846.980430508s,1641989846.990719550s,1641989846.990755861s,1641989846.981214322s,0.010289s,-0.009542s,0.000374s,0.009915,0.012757517
1641989846.981214322s,1641989846.991506472s,1641989846.991541717s,1641989846.982033194s,0.010292s,-0.009508s,0.000392s,0.0099,0.01275684
1641989846.982033194s,1641989846.992321487s,1641989846.992363631s,1641989846.982781874s,0.010288s,-0.009582s,0.000353s,0.009935,0.012756818
1641989846.982781874s,1641989846.993068795s,1641989846.993101059s,1641989846.983520192s,0.010287s,-0.009581s,0.000353s,0.009934,0.012756793
1641989846.983520192s,1641989846.993832029s,1641989846.993890725s,1641989846.984377178s,0.010312s,-0.009514s,0.000399s,0.009913,0.012759892
1641989846.984377178s,1641989846.994820450s,1641989846.994842482s,1641989846.985360729s,0.010443s,-0.009482s,0.000481s,0.009963,0.012759763
1641989846.985360729s,1641989846.995645756s,1641989846.995678104s,1641989846.986110827s,0.010285s,-0.009567s,0.000359s,0.009926,0.012759759
1641989846.986110827s,1641989846.996496414s,1641989846.996498686s,1641989846.986926664s,0.010386s,-0.009572s,0.000407s,0.009979,0.012759433
1641989846.986926664s,1641989846.997256463s,1641989846.997283003s,1641989846.991172134s,0.010330s,-0.006111s,0.002110s,0.00822,0.012759324
1641989846.991172134s,1641989847.001488613s,1641989847.001538935s,1641989846.991956221s,0.010317s,-0.009583s,0.000367s,0.00995,0.012759107
1641989846.991956221s,1641989847.002256499s,1641989847.002294326s,1641989846.992710506s,0.010300s,-0.009584s,0.000358s,0.009942,0.012759092
1641989846.992710506s,1641989847.003000196s,1641989847.003028321s,1641989846.993444834s,0.010290s,-0.009583s,0.000353s,0.009937,0.012759044
1641989846.993444834s,1641989847.003737715s,1641989847.003767986s,1641989846.994183001s,0.010293s,-0.009585s,0.000354s,0.009939,0.012759081
1641989846.994183001s,1641989847.004472388s,1641989847.004503240s,1641989846.994928831s,0.010289s,-0.009574s,0.000358s,0.009932,0.012759081
1641989846.994928831s,1641989847.005259736s,1641989847.005290109s,1641989846.995707516s,0.010331s,-0.009583s,0.000374s,0.009957,0.012759168
1641989846.995707516s,1641989847.005991333s,1641989847.006021235s,1641989846.996440291s,0.010284s,-0.009581s,0.000351s,0.009932,0.012759242
1641989846.996440291s,1641989847.006711318s,1641989847.006737880s,1641989846.997159846s,0.010271s,-0.009578s,0.000347s,0.009925,0.012759143
1641989846.997159846s,1641989847.007447984s,1641989847.007472704s,1641989846.997883587s,0.010288s,-0.009589s,0.000349s,0.009939,0.012759156
1641989846.997883587s,1641989847.008160713s,1641989847.008184963s,1641989847.002241626s,0.010277s,-0.005943s,0.002167s,0.00811,0.012759114
1641989847.002241626s,1641989847.012551853s,1641989847.012586284s,1641989847.003008196s,0.010310s,-0.009578s,0.000366s,0.009944,0.012759171
1641989847.003008196s,1641989847.013283184s,1641989847.013315359s,1641989847.003755920s,0.010275s,-0.009560s,0.000358s,0.009917,0.012758797
1641989847.003755920s,1641989847.014033233s,1641989847.014062892s,1641989847.004473900s,0.010278s,-0.009589s,0.000344s,0.009933,0.012758595
1641989847.004473900s,1641989847.014750100s,1641989847.014782157s,1641989847.005191259s,0.010276s,-0.009591s,0.000343s,0.009933,0.012758545
1641989847.005191259s,1641989847.015474447s,1641989847.015525123s,1641989847.005944638s,0.010283s,-0.009580s,0.000351s,0.009932,0.012758515
1641989847.005944638s,1641989847.016221757s,1641989847.016256338s,1641989847.006741161s,0.010277s,-0.009515s,0.000381s,0.009896,0.012758504
1641989847.006741161s,1641989847.017025167s,1641989847.017059620s,1641989847.007466379s,0.010284s,-0.009593s,0.000345s,0.009939,0.012758364
1641989847.007466379s,1641989847.017741790s,1641989847.017771977s,1641989847.008184225s,0.010275s,-0.009588s,0.000344s,0.009932,0.01275832
1641989847.008184225s,1641989847.018449758s,1641989847.018480773s,1641989847.008972007s,0.010266s,-0.009509s,0.000378s,0.009887,0.012758143
1641989847.008972007s,1641989847.019241665s,1641989847.019277225s,1641989847.009701701s,0.010270s,-0.009576s,0.000347s,0.009923,0.012758113
1641989847.009701701s,1641989847.019990774s,1641989847.020021748s,1641989847.010421831s,0.010289s,-0.009600s,0.000345s,0.009944,0.012758101
1641989847.010421831s,1641989847.020705130s,1641989847.020735288s,1641989847.011158579s,0.010283s,-0.009577s,0.000353s,0.00993,0.012758034
1641989847.011158579s,1641989847.021436359s,1641989847.021468138s,1641989847.011877675s,0.010278s,-0.009590s,0.000344s,0.009934,0.012758018
1641989847.011877675s,1641989847.022145745s,1641989847.022181971s,1641989847.012606971s,0.010268s,-0.009575s,0.000346s,0.009922,0.012757924
1641989847.012606971s,1641989847.022875379s,1641989847.022905813s,1641989847.013312236s,0.010268s,-0.009593s,0.000337s,0.009931,0.012757783
1641989847.013312236s,1641989847.023637454s,1641989847.023639551s,1641989847.014050675s,0.010325s,-0.009589s,0.000368s,0.009957,0.012757775
1641989847.014050675s,1641989847.024334518s,1641989847.024367152s,1641989847.014774950s,0.010284s,-0.009592s,0.000346s,0.009938,0.01275752
1641989847.014774950s,1641989847.025053882s,1641989847.025084806s,1641989847.015487903s,0.010279s,-0.009597s,0.000341s,0.009938,0.01275744
1641989847.015487903s,1641989847.025786925s,1641989847.025816311s,1641989847.016222904s,0.010299s,-0.009593s,0.000353s,0.009946,0.012757268
1641989847.016222904s,1641989847.026508660s,1641989847.026539906s,1641989847.016952138s,0.010286s,-0.009588s,0.000349s,0.009937,0.012757176
1641989847.016952138s,1641989847.027362157s,1641989847.027393279s,1641989847.017806912s,0.010410s,-0.009586s,0.000412s,0.009998,0.012754606
1641989847.017806912s,1641989847.028099004s,1641989847.028141975s,1641989847.018549132s,0.010292s,-0.009593s,0.000350s,0.009942,0.012751719
1641989847.018549132s,1641989847.028848520s,1641989847.028882212s,1641989847.019295815s,0.010299s,-0.009586s,0.000356s,0.009943,0.012751221
1641989847.019295815s,1641989847.029637070s,1641989847.029667646s,1641989847.020093089s,0.010341s,-0.009574s,0.000383s,0.009958,0.012751031
1641989847.020093089s,1641989847.030386749s,1641989847.030418301s,1641989847.020832275s,0.010293s,-0.009586s,0.000354s,0.00994,0.012750885
1641989847.020832275s,1641989847.031141555s,1641989847.031143601s,1641989847.021568237s,0.010309s,-0.009575s,0.000367s,0.009942,0.012750987
1641989847.021568237s,1641989847.031871685s,1641989847.031909956s,1641989847.022319182s,0.010303s,-0.009591s,0.000356s,0.009947,0.012750892
1641989847.022319182s,1641989847.032608410s,1641989847.032640170s,1641989847.027130308s,0.010289s,-0.005510s,0.002390s,0.0079,0.012750814
1641989847.027130308s,1641989847.037452605s,1641989847.037455040s,1641989847.027882645s,0.010322s,-0.009573s,0.000375s,0.009947,0.012750844
1641989847.027882645s,1641989847.038182168s,1641989847.038233235s,1641989847.028674029s,0.010300s,-0.009559s,0.000370s,0.009929,0.01275089
1641989847.028674029s,1641989847.038978419s,1641989847.039009444s,1641989847.029412261s,0.010304s,-0.009597s,0.000354s,0.009951,0.012750954
1641989847.029412261s,1641989847.039698678s,1641989847.039731169s,1641989847.030163599s,0.010286s,-0.009568s,0.000359s,0.009927,0.012750312
1641989847.030163599s,1641989847.040562968s,1641989847.040586834s,1641989847.031008405s,0.010399s,-0.009578s,0.000410s,0.009989,0.012750319
1641989847.031008405s,1641989847.041289460s,1641989847.041320490s,1641989847.031777361s,0.010281s,-0.009543s,0.000369s,0.009912,0.012750358
1641989847.031777361s,1641989847.042085953s,1641989847.042116818s,1641989847.032540878s,0.010309s,-0.009576s,0.000366s,0.009942,0.012750302
1641989847.032540878s,1641989847.042903775s,1641989847.042949073s,1641989847.033366204s,0.010363s,-0.009583s,0.000390s,0.009973,0.012750203
1641989847.033366204s,1641989847.043662623s,1641989847.043693957s,1641989847.034093184s,0.010296s,-0.009601s,0.000348s,0.009949,0.012750234
1641989847.034093184s,1641989847.044408966s,1641989847.044448384s,1641989847.038636562s,0.010316s,-0.005812s,0.002252s,0.008064,0.012750158
1641989847.038636562s,1641989847.048992910s,1641989847.049047585s,1641989847.039592458s,0.010356s,-0.009455s,0.000451s,0.009906,0.012750026
1641989847.039592458s,1641989847.049907809s,1641989847.049909729s,1641989847.040380989s,0.010315s,-0.009529s,0.000393s,0.009922,0.01274985
1641989847.040380989s,1641989847.050665717s,1641989847.050695866s,1641989847.041225819s,0.010285s,-0.009470s,0.000407s,0.009877,0.012749937
1641989847.041225819s,1641989847.051512743s,1641989847.051536080s,1641989847.041977281s,0.010287s,-0.009559s,0.000364s,0.009923,0.012750008
1641989847.041977281s,1641989847.052273527s,1641989847.052304512s,1641989847.042714161s,0.010296s,-0.009590s,0.000353s,0.009943,0.012749966
1641989847.042714161s,1641989847.052992762s,1641989847.053023665s,1641989847.043458473s,0.010279s,-0.009565s,0.000357s,0.009922,0.012749984
1641989847.043458473s,1641989847.053761321s,1641989847.053794001s,1641989847.044228815s,0.010303s,-0.009565s,0.000369s,0.009934,0.012749751
1641989847.044228815s,1641989847.054539209s,1641989847.054562873s,1641989847.044994822s,0.010310s,-0.009568s,0.000371s,0.009939,0.012749697
1641989847.044994822s,1641989847.055283518s,1641989847.055315266s,1641989847.045784429s,0.010289s,-0.009531s,0.000379s,0.00991,0.012749718
1641989847.045784429s,1641989847.056071130s,1641989847.056101058s,1641989847.046610922s,0.010287s,-0.009490s,0.000398s,0.009888,0.012749453
1641989847.046610922s,1641989847.057024747s,1641989847.057093970s,1641989847.048032886s,0.010414s,-0.009061s,0.000677s,0.009737,0.01274936
1641989847.048032886s,1641989847.058274357s,1641989847.058344892s,1641989847.049761386s,0.010241s,-0.008584s,0.000829s,0.009412,0.012749297
1641989847.049761386s,1641989847.060056966s,1641989847.060058857s,1641989847.050617523s,0.010296s,-0.009441s,0.000427s,0.009869,0.01274922
1641989847.050617523s,1641989847.060943923s,1641989847.060945876s,1641989847.051527227s,0.010326s,-0.009419s,0.000454s,0.009873,0.012749121
1641989847.051527227s,1641989847.061821687s,1641989847.061861069s,1641989847.052349576s,0.010294s,-0.009511s,0.000391s,0.009903,0.012749031
1641989847.052349576s,1641989847.062638647s,1641989847.062662021s,1641989847.053171660s,0.010289s,-0.009490s,0.000399s,0.00989,0.012749004
1641989847.053171660s,1641989847.063455607s,1641989847.063487186s,1641989847.053917968s,0.010284s,-0.009569s,0.000357s,0.009927,0.012748925
1641989847.053917968s,1641989847.064197310s,1641989847.064229844s,1641989847.054641002s,0.010279s,-0.009589s,0.000345s,0.009934,0.012749064
1641989847.054641002s,1641989847.064940082s,1641989847.064975963s,1641989847.055426739s,0.010299s,-0.009549s,0.000375s,0.009924,0.012749104
1641989847.055426739s,1641989847.065726076s,1641989847.065756891s,1641989847.056220723s,0.010299s,-0.009536s,0.000382s,0.009918,0.012749285
1641989847.056220723s,1641989847.066531692s,1641989847.066560643s,1641989847.057009669s,0.010311s,-0.009551s,0.000380s,0.009931,0.012749372
1641989847.057009669s,1641989847.067316000s,1641989847.067345540s,1641989847.057780136s,0.010306s,-0.009566s,0.000370s,0.009936,0.012749307
1641989847.057780136s,1641989847.068070506s,1641989847.068099425s,1641989847.061748151s,0.010290s,-0.006351s,0.001970s,0.008321,0.012749283
1641989847.061748151s,1641989847.072050376s,1641989847.072083407s,1641989847.062521656s,0.010302s,-0.009562s,0.000370s,0.009932,0.012748982
1641989847.062521656s,1641989847.072830690s,1641989847.072862082s,1641989847.063307278s,0.010309s,-0.009555s,0.000377s,0.009932,0.012748941
1641989847.063307278s,1641989847.073613018s,1641989847.073615029s,1641989847.064028378s,0.010306s,-0.009587s,0.000359s,0.009946,0.012748939
1641989847.064028378s,1641989847.074303900s,1641989847.074338323s,1641989847.064738073s,0.010276s,-0.009600s,0.000338s,0.009938,0.012749149
1641989847.064738073s,1641989847.075008538s,1641989847.075041586s,1641989847.065455497s,0.010271s,-0.009586s,0.000342s,0.009928,0.012749146
1641989847.065455497s,1641989847.075776961s,1641989847.075821645s,1641989847.066223984s,0.010322s,-0.009598s,0.000362s,0.00996,0.012749107
1641989847.066223984s,1641989847.076590364s,1641989847.076621255s,1641989847.067037706s,0.010366s,-0.009583s,0.000391s,0.009975,0.012749184
1641989847.067037706s,1641989847.077350219s,1641989847.077383575s,1641989847.067801278s,0.010312s,-0.009582s,0.000365s,0.009947,0.01274909
1641989847.067801278s,1641989847.078082619s,1641989847.078110059s,1641989847.071131250s,0.010281s,-0.006979s,0.001651s,0.00863,0.012749163
1641989847.071131250s,1641989847.081420347s,1641989847.081483090s,1641989847.071953101s,0.010289s,-0.009530s,0.000380s,0.00991,0.012749091
1641989847.071953101s,1641989847.082398511s,1641989847.082428481s,1641989847.072909492s,0.010445s,-0.009519s,0.000463s,0.009982,0.012749264
1641989847.072909492s,1641989847.083393812s,1641989847.083424711s,1641989847.073946371s,0.010484s,-0.009478s,0.000503s,0.009981,0.012749296
1641989847.073946371s,1641989847.084266850s,1641989847.084314431s,1641989847.074763575s,0.010320s,-0.009551s,0.000385s,0.009936,0.012749249
1641989847.074763575s,1641989847.085132666s,1641989847.085162298s,1641989847.075552039s,0.010369s,-0.009610s,0.000379s,0.00999,0.012749326
1641989847.075552039s,1641989847.085861370s,1641989847.085863290s,1641989847.076321163s,0.010309s,-0.009542s,0.000384s,0.009926,0.012749376
1641989847.076321163s,1641989847.086600467s,1641989847.086632446s,1641989847.077072122s,0.010279s,-0.009560s,0.000360s,0.00992,0.012749541
1641989847.077072122s,1641989847.087409763s,1641989847.087411634s,1641989847.077838622s,0.010338s,-0.009573s,0.000382s,0.009955,0.012749343
1641989847.077838622s,1641989847.088133855s,1641989847.088164362s,1641989847.078582399s,0.010295s,-0.009582s,0.000357s,0.009939,0.012749322
1641989847.078582399s,1641989847.088863694s,1641989847.088895406s,1641989847.079350436s,0.010281s,-0.009545s,0.000368s,0.009913,0.012749119
1641989847.079350436s,1641989847.089679861s,1641989847.089712568s,1641989847.080204567s,0.010329s,-0.009508s,0.000411s,0.009919,0.01274896
1641989847.080204567s,1641989847.090529565s,1641989847.090583965s,1641989847.081021659s,0.010325s,-0.009562s,0.000381s,0.009944,0.012748716
1641989847.081021659s,1641989847.091291322s,1641989847.091324195s,1641989847.081875895s,0.010270s,-0.009448s,0.000411s,0.009859,0.012748672
1641989847.081875895s,1641989847.092163667s,1641989847.092198611s,1641989847.082622583s,0.010288s,-0.009576s,0.000356s,0.009932,0.012748507
1641989847.082622583s,1641989847.092864799s,1641989847.092897604s,1641989847.083319261s,0.010242s,-0.009578s,0.000332s,0.00991,0.012748256
1641989847.083319261s,1641989847.093464166s,1641989847.093496469s,1641989847.084001414s,0.010145s,-0.009495s,0.000325s,0.00982,0.012748146
1641989847.084001414s,1641989847.094293434s,1641989847.094323764s,1641989847.084772749s,0.010292s,-0.009551s,0.000371s,0.009922,0.012748016
1641989847.084772749s,1641989847.095064913s,1641989847.095098831s,1641989847.085522050s,0.010292s,-0.009577s,0.000358s,0.009934,0.012747964
1641989847.085522050s,1641989847.095788701s,1641989847.095820767s,1641989847.086295638s,0.010267s,-0.009525s,0.000371s,0.009896,0.012747825
1641989847.086295638s,1641989847.096612884s,1641989847.096642575s,1641989847.087079779s,0.010317s,-0.009563s,0.000377s,0.00994,0.012747782
1641989847.087079779s,1641989847.097393957s,1641989847.097436634s,1641989847.087860710s,0.010314s,-0.009576s,0.000369s,0.009945,0.0127477
1641989847.087860710s,1641989847.098197105s,1641989847.098259519s,1641989847.088679509s,0.010336s,-0.009580s,0.000378s,0.009958,0.012747738
1641989847.088679509s,1641989847.099007727s,1641989847.099040102s,1641989847.089449425s,0.010328s,-0.009591s,0.000369s,0.009959,0.012747513
1641989847.089449425s,1641989847.099645596s,1641989847.099681565s,1641989847.090258610s,0.010196s,-0.009423s,0.000387s,0.00981,0.012747356
1641989847.090258610s,1641989847.100584121s,1641989847.100630188s,1641989847.091765710s,0.010325s,-0.008865s,0.000730s,0.009595,0.012747396
1641989847.091765710s,1641989847.102097909s,1641989847.102153180s,1641989847.092668189s,0.010332s,-0.009485s,0.000424s,0.009909,0.012747444
1641989847.092668189s,1641989847.102908682s,1641989847.102941755s,1641989847.099146941s,0.010240s,-0.003795s,0.003223s,0.007018,0.012747484
1641989847.099146941s,1641989847.109441113s,1641989847.109475413s,1641989847.103123227s,0.010294s,-0.006352s,0.001971s,0.008323,0.012747553
1641989847.103123227s,1641989847.113480336s,1641989847.113518187s,1641989847.103998156s,0.010357s,-0.009520s,0.000419s,0.009939,0.012747454
1641989847.103998156s,1641989847.114386468s,1641989847.114388593s,1641989847.104812663s,0.010388s,-0.009576s,0.000406s,0.009982,0.012747473
1641989847.104812663s,1641989847.115110153s,1641989847.115161147s,1641989847.105604609s,0.010298s,-0.009557s,0.000371s,0.009927,0.012747583
1641989847.105604609s,1641989847.115931566s,1641989847.115966089s,1641989847.106386214s,0.010327s,-0.009580s,0.000373s,0.009953,0.012747622
1641989847.106386214s,1641989847.116697670s,1641989847.116731654s,1641989847.107176049s,0.010312s,-0.009556s,0.000378s,0.009934,0.012747646
1641989847.107176049s,1641989847.117529451s,1641989847.117560318s,1641989847.107990488s,0.010353s,-0.009570s,0.000392s,0.009962,0.012747718
1641989847.107990488s,1641989847.118331751s,1641989847.118362236s,1641989847.110587565s,0.010341s,-0.007775s,0.001283s,0.009058,0.012747785
1641989847.110587565s,1641989847.120908068s,1641989847.120943927s,1641989847.111364428s,0.010320s,-0.009580s,0.000370s,0.00995,0.012747839
1641989847.111364428s,1641989847.121707267s,1641989847.121709131s,1641989847.112156008s,0.010343s,-0.009553s,0.000395s,0.009948,0.01274768
1641989847.112156008s,1641989847.122459956s,1641989847.122491282s,1641989847.112925684s,0.010304s,-0.009566s,0.000369s,0.009935,0.012747784
1641989847.112925684s,1641989847.123235723s,1641989847.123276011s,1641989847.113720930s,0.010310s,-0.009555s,0.000377s,0.009933,0.012747543
1641989847.113720930s,1641989847.123995303s,1641989847.124029435s,1641989847.114420681s,0.010274s,-0.009609s,0.000333s,0.009942,0.012747471
1641989847.114420681s,1641989847.124689893s,1641989847.124730199s,1641989847.115158500s,0.010269s,-0.009572s,0.000349s,0.00992,0.012748161
1641989847.115158500s,1641989847.125444614s,1641989847.125478281s,1641989847.115894908s,0.010286s,-0.009583s,0.000351s,0.009935,0.012747966
1641989847.115894908s,1641989847.126176746s,1641989847.126209023s,1641989847.116789168s,0.010282s,-0.009420s,0.000431s,0.009851,0.012747871
1641989847.116789168s,1641989847.127077057s,1641989847.127116041s,1641989847.117623661s,0.010288s,-0.009492s,0.000398s,0.00989,0.012747837
1641989847.117623661s,1641989847.127912332s,1641989847.127943734s,1641989847.118873270s,0.010289s,-0.009070s,0.000609s,0.00968,0.01274776
1641989847.118873270s,1641989847.129154995s,1641989847.129186516s,1641989847.119638231s,0.010282s,-0.009548s,0.000367s,0.009915,0.012747723
1641989847.119638231s,1641989847.129938192s,1641989847.129968018s,1641989847.120385587s,0.010300s,-0.009582s,0.000359s,0.009941,0.012747685
1641989847.120385587s,1641989847.130676921s,1641989847.130708316s,1641989847.121165758s,0.010291s,-0.009542s,0.000374s,0.009917,0.012747669
1641989847.121165758s,1641989847.131474774s,1641989847.131505445s,1641989847.121969646s,0.010309s,-0.009536s,0.000387s,0.009922,0.012747562
1641989847.121969646s,1641989847.132287812s,1641989847.132334673s,1641989847.122800122s,0.010318s,-0.009535s,0.000392s,0.009926,0.012747485
1641989847.122800122s,1641989847.133082978s,1641989847.133136367s,1641989847.123659237s,0.010283s,-0.009477s,0.000403s,0.00988,0.012747461
1641989847.123659237s,1641989847.133961575s,1641989847.133993056s,1641989847.124408060s,0.010303s,-0.009585s,0.000359s,0.009944,0.012747376
1641989847.124408060s,1641989847.134628991s,1641989847.134660632s,1641989847.125149450s,0.010221s,-0.009511s,0.000355s,0.009866,0.012747256
1641989847.125149450s,1641989847.135440800s,1641989847.135474139s,1641989847.125919965s,0.010291s,-0.009554s,0.000369s,0.009923,0.01274716
1641989847.125919965s,1641989847.136197605s,1641989847.136243598s,1641989847.126694466s,0.010278s,-0.009549s,0.000364s,0.009913,0.012747149
1641989847.126694466s,1641989847.136976182s,1641989847.137008603s,1641989847.127486120s,0.010282s,-0.009522s,0.000380s,0.009902,0.012747206
1641989847.127486120s,1641989847.138151907s,1641989847.138184116s,1641989847.130974323s,0.010666s,-0.007210s,0.001728s,0.008938,0.012746811
1641989847.130974323s,1641989847.141293420s,1641989847.141323998s,1641989847.131732096s,0.010319s,-0.009592s,0.000364s,0.009956,0.012747553
1641989847.131732096s,1641989847.142038377s,1641989847.142069984s,1641989847.132495900s,0.010306s,-0.009574s,0.000366s,0.00994,0.012745623
1641989847.132495900s,1641989847.142785682s,1641989847.142831813s,1641989847.133237640s,0.010290s,-0.009594s,0.000348s,0.009942,0.012745585
1641989847.133237640s,1641989847.143531690s,1641989847.143565738s,1641989847.133965616s,0.010294s,-0.009600s,0.000347s,0.009947,0.012745541
1641989847.133965616s,1641989847.144263148s,1641989847.144297398s,1641989847.134713939s,0.010297s,-0.009583s,0.000357s,0.00994,0.012745422
1641989847.134713939s,1641989847.145010684s,1641989847.145041395s,1641989847.135485500s,0.010297s,-0.009556s,0.000370s,0.009926,0.012745402
1641989847.135485500s,1641989847.145912058s,1641989847.145946106s,1641989847.136348365s,0.010427s,-0.009598s,0.000414s,0.010012,0.012745488
1641989847.136348365s,1641989847.146666409s,1641989847.146696927s,1641989847.137109753s,0.010318s,-0.009587s,0.000365s,0.009953,0.01274541
1641989847.137109753s,1641989847.147398274s,1641989847.147430555s,1641989847.137847323s,0.010288s,-0.009583s,0.000353s,0.009936,0.012745478
1641989847.137847323s,1641989847.148134728s,1641989847.148167923s,1641989847.138587485s,0.010287s,-0.009580s,0.000353s,0.009934,0.012745426
1641989847.138587485s,1641989847.148932210s,1641989847.148962469s,1641989847.143104024s,0.010345s,-0.005858s,0.002243s,0.008102,0.012745578
1641989847.143104024s,1641989847.153398255s,1641989847.153428163s,1641989847.143859177s,0.010294s,-0.009569s,0.000363,,0.012745579
,,,,,,,,0.012745597
,,,,,,,,0.012745382
,,,,,,,,0.012744783
,,,,,,,,0.012746581
,,,,,,,,0.012749267
,,,,,,,,0.012750082
,,,,,,,,0.012751536
,,,,,,,,0.012751351
,,,,,,,,0.012751165
,,,,,,,,0.012753729
,,,,,,,,0.012753769
,,,,,,,,0.012753711
,,,,,,,,0.012753627
,,,,,,,,0.012754156
,,,,,,,,0.012753945
,,,,,,,,0.012754858
,,,,,,,,0.012754634
,,,,,,,,0.012755431
,,,,,,,,0.012755204
,,,,,,,,0.012755081
,,,,,,,,0.01275577
,,,,,,,,0.012757333
,,,,,,,,0.012757403
,,,,,,,,0.012759567
,,,,,,,,0.012758973
,,,,,,,,0.012758926
