T1,T2,T3,T4,T2-T1,T4-T3,MPD_S,ptp,quic
1641990854.864274896s,1641990854.854565064s,1641990854.854593818s,1641990854.865014416s,-0.009710s,0.010421s,0.000355s,-0.010065,-0.007243932
1641990854.865014416s,1641990854.855322485s,1641990854.855367376s,1641990854.865841857s,-0.009692s,0.010474s,0.000391s,-0.010083,-0.007244013
1641990854.865841857s,1641990854.856145163s,1641990854.856171927s,1641990854.866616549s,-0.009697s,0.010445s,0.000374s,-0.010071,-0.007243976
1641990854.866616549s,1641990854.856930700s,1641990854.856973203s,1641990854.867392498s,-0.009686s,0.010419s,0.000367s,-0.010053,-0.00724407
1641990854.867392498s,1641990854.857674450s,1641990854.857703149s,1641990854.868136000s,-0.009718s,0.010433s,0.000357s,-0.010075,-0.007244277
1641990854.868136000s,1641990854.858410380s,1641990854.858439394s,1641990854.868924172s,-0.009726s,0.010485s,0.000380s,-0.010105,-0.007244268
1641990854.868924172s,1641990854.859201564s,1641990854.859229176s,1641990854.871517429s,-0.009722s,0.012288s,0.001283s,-0.011005,-0.007244384
1641990854.871517429s,1641990854.861791021s,1641990854.861817502s,1641990854.872299834s,-0.009726s,0.010482s,0.000378s,-0.010104,-0.007244513
1641990854.872299834s,1641990854.862567186s,1641990854.862596919s,1641990854.873035439s,-0.009733s,0.010438s,0.000353s,-0.010086,-0.007244625
1641990854.873035439s,1641990854.863338624s,1641990854.863385263s,1641990854.873836231s,-0.009697s,0.010451s,0.000377s,-0.010074,-0.007244476
1641990854.873836231s,1641990854.864094022s,1641990854.864129246s,1641990854.874616535s,-0.009742s,0.010487s,0.000373s,-0.010115,-0.007245546
1641990854.874616535s,1641990854.864832919s,1641990854.864834852s,1641990854.875707141s,-0.009784s,0.010872s,0.000544s,-0.010328,-0.007244818
1641990854.875707141s,1641990854.865974702s,1641990854.866003055s,1641990854.877625350s,-0.009732s,0.011622s,0.000945s,-0.010677,-0.007245442
1641990854.877625350s,1641990854.867928557s,1641990854.867971006s,1641990854.878458352s,-0.009697s,0.010487s,0.000395s,-0.010092,-0.007244072
1641990854.878458352s,1641990854.868739213s,1641990854.868761526s,1641990854.879255219s,-0.009719s,0.010494s,0.000387s,-0.010106,-0.007244182
1641990854.879255219s,1641990854.869547744s,1641990854.869562857s,1641990854.881015548s,-0.009707s,0.011453s,0.000873s,-0.01058,-0.00724421
1641990854.881015548s,1641990854.871230025s,1641990854.871283318s,1641990854.881841019s,-0.009785s,0.010558s,0.000386s,-0.010172,-0.007244503
1641990854.881841019s,1641990854.872106190s,1641990854.872122607s,1641990854.882561915s,-0.009735s,0.010439s,0.000352s,-0.010087,-0.007244792
1641990854.882561915s,1641990854.872812592s,1641990854.872816100s,1641990854.883317506s,-0.009749s,0.010501s,0.000376s,-0.010125,-0.007245208
1641990854.883317506s,1641990854.873609018s,1641990854.873640346s,1641990854.884099603s,-0.009708s,0.010459s,0.000376s,-0.010084,-0.007245676
1641990854.884099603s,1641990854.874412546s,1641990854.874414870s,1641990854.884867859s,-0.009687s,0.010453s,0.000383s,-0.01007,-0.007245986
1641990854.884867859s,1641990854.875129788s,1641990854.875131951s,1641990854.885628701s,-0.009738s,0.010497s,0.000379s,-0.010118,-0.007246216
1641990854.885628701s,1641990854.875918591s,1641990854.875920881s,1641990854.886391109s,-0.009710s,0.010470s,0.000380s,-0.01009,-0.007244643
1641990854.886391109s,1641990854.876641510s,1641990854.876676753s,1641990854.887178470s,-0.009750s,0.010502s,0.000376s,-0.010126,-0.007244873
1641990854.887178470s,1641990854.877445805s,1641990854.877447741s,1641990854.887890248s,-0.009733s,0.010442s,0.000355s,-0.010088,-0.007244812
1641990854.887890248s,1641990854.878166277s,1641990854.878168185s,1641990854.888615520s,-0.009724s,0.010448s,0.000362s,-0.010086,-0.007245066
1641990854.888615520s,1641990854.878851396s,1641990854.878853516s,1641990854.889311053s,-0.009764s,0.010458s,0.000347s,-0.010111,-0.007245154
1641990854.889311053s,1641990854.879548630s,1641990854.879550568s,1641990854.890034275s,-0.009763s,0.010484s,0.000361s,-0.010123,-0.007245399
1641990854.890034275s,1641990854.880299787s,1641990854.880301918s,1641990854.892227280s,-0.009734s,0.011925s,0.001095s,-0.01083,-0.007245434
1641990854.892227280s,1641990854.882486560s,1641990854.882488987s,1641990854.893002191s,-0.009741s,0.010513s,0.000386s,-0.010127,-0.007245473
1641990854.893002191s,1641990854.883249440s,1641990854.883251400s,1641990854.893769197s,-0.009753s,0.010518s,0.000383s,-0.010135,-0.007245505
1641990854.893769197s,1641990854.883980809s,1641990854.883982271s,1641990854.894456824s,-0.009789s,0.010475s,0.000343s,-0.010132,-0.007245516
1641990854.894456824s,1641990854.884771925s,1641990854.884854858s,1641990854.895331814s,-0.009685s,0.010477s,0.000396s,-0.010081,-0.007245647
1641990854.895331814s,1641990854.885544004s,1641990854.885574404s,1641990854.896027529s,-0.009788s,0.010453s,0.000333s,-0.010121,-0.007245766
1641990854.896027529s,1641990854.886373520s,1641990854.886375458s,1641990854.896833989s,-0.009654s,0.010458s,0.000402s,-0.010056,-0.007245697
1641990854.896833989s,1641990854.887075616s,1641990854.887077530s,1641990854.897545607s,-0.009758s,0.010468s,0.000355s,-0.010113,-0.007245735
1641990854.897545607s,1641990854.887785308s,1641990854.887787522s,1641990854.898255861s,-0.009760s,0.010468s,0.000354s,-0.010114,-0.007245685
1641990854.898255861s,1641990854.888539253s,1641990854.888540592s,1641990854.899073721s,-0.009717s,0.010533s,0.000408s,-0.010125,-0.007245509
1641990854.899073721s,1641990854.889378386s,1641990854.889380349s,1641990854.899841588s,-0.009696s,0.010461s,0.000383s,-0.010078,-0.00724577
1641990854.899841588s,1641990854.890117370s,1641990854.890119378s,1641990854.900586239s,-0.009724s,0.010467s,0.000371s,-0.010095,-0.007242661
1641990854.900586239s,1641990854.890859550s,1641990854.890861729s,1641990854.901330599s,-0.009727s,0.010469s,0.000371s,-0.010098,-0.007243323
1641990854.901330599s,1641990854.891618294s,1641990854.891620294s,1641990854.902073281s,-0.009712s,0.010453s,0.000370s,-0.010083,-0.007242918
1641990854.902073281s,1641990854.892343893s,1641990854.892345853s,1641990854.902796267s,-0.009729s,0.010450s,0.000360s,-0.01009,-0.007243255
1641990854.902796267s,1641990854.893069283s,1641990854.893071250s,1641990854.903513301s,-0.009727s,0.010442s,0.000358s,-0.010085,-0.007242396
1641990854.903513301s,1641990854.893829845s,1641990854.893833604s,1641990854.908921781s,-0.009683s,0.015088s,0.002702s,-0.012386,-0.007242968
1641990854.908921781s,1641990854.899204233s,1641990854.899206651s,1641990854.909648092s,-0.009717s,0.010442s,0.000362s,-0.01008,-0.007243262
1641990854.909648092s,1641990854.899919834s,1641990854.899980955s,1641990854.910415188s,-0.009728s,0.010434s,0.000353s,-0.010081,-0.007243329
1641990854.910415188s,1641990854.900694978s,1641990854.900697323s,1641990854.911136688s,-0.009720s,0.010439s,0.000360s,-0.01008,-0.007242699
1641990854.911136688s,1641990854.901427189s,1641990854.901429134s,1641990854.911860142s,-0.009709s,0.010431s,0.000361s,-0.01007,-0.007243375
1641990854.911860142s,1641990854.902139196s,1641990854.902141106s,1641990854.912591878s,-0.009721s,0.010451s,0.000365s,-0.010086,-0.007242603
1641990854.912591878s,1641990854.902862240s,1641990854.902863998s,1641990854.913314984s,-0.009730s,0.010451s,0.000361s,-0.01009,-0.007242932
1641990854.913314984s,1641990854.903585413s,1641990854.903587291s,1641990854.914041643s,-0.009730s,0.010454s,0.000362s,-0.010092,-0.007242998
1641990854.914041643s,1641990854.904323236s,1641990854.904326820s,1641990854.916864474s,-0.009718s,0.012537s,0.001410s,-0.011128,-0.007239618
1641990854.916864474s,1641990854.907127327s,1641990854.907151823s,1641990854.917576844s,-0.009737s,0.010425s,0.000344s,-0.010081,-0.007240006
1641990854.917576844s,1641990854.907826688s,1641990854.907853476s,1641990854.918287352s,-0.009750s,0.010434s,0.000342s,-0.010092,-0.007240426
1641990854.918287352s,1641990854.908574346s,1641990854.908601406s,1641990854.919056967s,-0.009713s,0.010455s,0.000371s,-0.010084,-0.007240739
1641990854.919056967s,1641990854.909276288s,1641990854.909312979s,1641990854.919759044s,-0.009781s,0.010446s,0.000333s,-0.010113,-0.007241038
1641990854.919759044s,1641990854.910003933s,1641990854.910031383s,1641990854.920469857s,-0.009755s,0.010438s,0.000342s,-0.010097,-0.007241044
1641990854.920469857s,1641990854.910723358s,1641990854.910752245s,1641990854.921196173s,-0.009746s,0.010444s,0.000349s,-0.010095,-0.007241058
1641990854.921196173s,1641990854.911453210s,1641990854.911489284s,1641990854.921929829s,-0.009743s,0.010441s,0.000349s,-0.010092,-0.007241182
1641990854.921929829s,1641990854.912156653s,1641990854.912182154s,1641990854.922659080s,-0.009773s,0.010477s,0.000352s,-0.010125,-0.007241299
1641990854.922659080s,1641990854.912931578s,1641990854.912951560s,1641990854.923428743s,-0.009727s,0.010477s,0.000375s,-0.010102,-0.00724156
1641990854.923428743s,1641990854.913670595s,1641990854.913693618s,1641990854.924128791s,-0.009758s,0.010435s,0.000338s,-0.010097,-0.007241746
1641990854.924128791s,1641990854.914393198s,1641990854.914412190s,1641990854.924847460s,-0.009736s,0.010435s,0.000350s,-0.010085,-0.00724197
1641990854.924847460s,1641990854.915101850s,1641990854.915132235s,1641990854.925819248s,-0.009746s,0.010687s,0.000471s,-0.010216,-0.007242134
1641990854.925819248s,1641990854.916042613s,1641990854.916061192s,1641990854.926507948s,-0.009777s,0.010447s,0.000335s,-0.010112,-0.007242212
1641990854.926507948s,1641990854.916729848s,1641990854.916755841s,1641990854.927232152s,-0.009778s,0.010476s,0.000349s,-0.010127,-0.007242341
1641990854.927232152s,1641990854.917412713s,1641990854.917433438s,1641990854.927887094s,-0.009820s,0.010454s,0.000317s,-0.010137,-0.007242428
1641990854.927887094s,1641990854.918127022s,1641990854.918145180s,1641990854.928588672s,-0.009760s,0.010443s,0.000342s,-0.010102,-0.007242482
1641990854.928588672s,1641990854.918799589s,1641990854.918819641s,1641990854.929256673s,-0.009789s,0.010437s,0.000324s,-0.010113,-0.007242461
1641990854.929256673s,1641990854.919483644s,1641990854.919504772s,1641990854.929931751s,-0.009773s,0.010427s,0.000327s,-0.0101,-0.007242618
1641990854.929931751s,1641990854.920182449s,1641990854.920201329s,1641990854.930631449s,-0.009749s,0.010430s,0.000340s,-0.01009,-0.007242895
1641990854.930631449s,1641990854.920847226s,1641990854.920874947s,1641990854.931350441s,-0.009784s,0.010476s,0.000346s,-0.01013,-0.00723979
1641990854.931350441s,1641990854.921579423s,1641990854.921601153s,1641990854.932059920s,-0.009771s,0.010459s,0.000344s,-0.010115,-0.007240329
1641990854.932059920s,1641990854.922277345s,1641990854.922299182s,1641990854.932748303s,-0.009783s,0.010449s,0.000333s,-0.010116,-0.007240434
1641990854.932748303s,1641990854.922978535s,1641990854.923010094s,1641990854.933481950s,-0.009770s,0.010472s,0.000351s,-0.010121,-0.007241092
1641990854.933481950s,1641990854.923760531s,1641990854.923796103s,1641990854.934247805s,-0.009722s,0.010452s,0.000365s,-0.010087,-0.0072414
1641990854.934247805s,1641990854.924522326s,1641990854.924552829s,1641990854.934986662s,-0.009725s,0.010434s,0.000354s,-0.01008,-0.007240574
1641990854.934986662s,1641990854.925235194s,1641990854.925260579s,1641990854.935696320s,-0.009751s,0.010436s,0.000342s,-0.010094,-0.007238503
1641990854.935696320s,1641990854.925938081s,1641990854.925970054s,1641990854.936430271s,-0.009758s,0.010460s,0.000351s,-0.010109,-0.007239109
1641990854.936430271s,1641990854.926680329s,1641990854.926708473s,1641990854.937141081s,-0.009750s,0.010433s,0.000341s,-0.010091,-0.007239523
1641990854.937141081s,1641990854.927393404s,1641990854.927423138s,1641990854.937853315s,-0.009748s,0.010430s,0.000341s,-0.010089,-0.007239649
1641990854.937853315s,1641990854.928105994s,1641990854.928138307s,1641990854.938603522s,-0.009747s,0.010465s,0.000359s,-0.010106,-0.007236706
1641990854.938603522s,1641990854.928879465s,1641990854.928881327s,1641990854.939321264s,-0.009724s,0.010440s,0.000358s,-0.010082,-0.007233765
1641990854.939321264s,1641990854.929570020s,1641990854.929596510s,1641990854.947029448s,-0.009751s,0.017433s,0.003841s,-0.013592,-0.007231977
1641990854.947029448s,1641990854.937300589s,1641990854.937320060s,1641990854.947784171s,-0.009729s,0.010464s,0.000368s,-0.010096,-0.007231172
1641990854.947784171s,1641990854.938028803s,1641990854.938047374s,1641990854.948491862s,-0.009755s,0.010444s,0.000345s,-0.0101,-0.007229807
1641990854.948491862s,1641990854.938737795s,1641990854.938773334s,1641990854.949213702s,-0.009754s,0.010440s,0.000343s,-0.010097,-0.007230068
1641990854.949213702s,1641990854.939457540s,1641990854.939479551s,1641990854.949956517s,-0.009756s,0.010477s,0.000360s,-0.010116,-0.00723036
1641990854.949956517s,1641990854.940201928s,1641990854.940225071s,1641990854.950689288s,-0.009754s,0.010464s,0.000355s,-0.010109,-0.007230489
1641990854.950689288s,1641990854.940923860s,1641990854.940964970s,1641990854.951404427s,-0.009765s,0.010439s,0.000337s,-0.010102,-0.007226766
1641990854.951404427s,1641990854.941645915s,1641990854.941673419s,1641990854.954678788s,-0.009758s,0.013005s,0.001623s,-0.011382,-0.007226907
1641990854.954678788s,1641990854.944925989s,1641990854.944955253s,1641990854.955397386s,-0.009753s,0.010442s,0.000345s,-0.010097,-0.00722707
1641990854.955397386s,1641990854.945634838s,1641990854.945661150s,1641990854.956106919s,-0.009763s,0.010446s,0.000342s,-0.010104,-0.007227068
1641990854.956106919s,1641990854.946326930s,1641990854.946350766s,1641990854.956790996s,-0.009780s,0.010440s,0.000330s,-0.01011,-0.0072252
1641990854.956790996s,1641990854.947014350s,1641990854.947039152s,1641990854.957473228s,-0.009777s,0.010434s,0.000329s,-0.010105,-0.007225529
1641990854.957473228s,1641990854.947728404s,1641990854.947755641s,1641990854.958203158s,-0.009745s,0.010448s,0.000351s,-0.010096,-0.007225624
1641990854.958203158s,1641990854.948440032s,1641990854.948466534s,1641990854.958899499s,-0.009763s,0.010433s,0.000335s,-0.010098,-0.007225725
1641990854.958899499s,1641990854.949135387s,1641990854.949163626s,1641990854.959595274s,-0.009764s,0.010432s,0.000334s,-0.010098,-0.00722575
1641990854.959595274s,1641990854.949820308s,1641990854.949846829s,1641990854.960277086s,-0.009775s,0.010430s,0.000328s,-0.010103,-0.007225865
1641990854.960277086s,1641990854.950495228s,1641990854.950519251s,1641990854.961007997s,-0.009782s,0.010489s,0.000353s,-0.010135,-0.007225925
1641990854.961007997s,1641990854.951225335s,1641990854.951250591s,1641990854.961679493s,-0.009783s,0.010429s,0.000323s,-0.010106,-0.007226065
1641990854.961679493s,1641990854.951902943s,1641990854.951934087s,1641990854.962390113s,-0.009777s,0.010456s,0.000340s,-0.010116,-0.007226385
1641990854.962390113s,1641990854.952607091s,1641990854.952633115s,1641990854.963067372s,-0.009783s,0.010434s,0.000326s,-0.010109,-0.007225346
1641990854.963067372s,1641990854.953223476s,1641990854.953247124s,1641990854.963682664s,-0.009844s,0.010436s,0.000296s,-0.01014,-0.007225388
1641990854.963682664s,1641990854.953915558s,1641990854.953943275s,1641990854.964384445s,-0.009767s,0.010441s,0.000337s,-0.010104,-0.007224567
1641990854.964384445s,1641990854.954612524s,1641990854.954638466s,1641990854.965066372s,-0.009772s,0.010428s,0.000328s,-0.0101,-0.007224817
1641990854.965066372s,1641990854.955305658s,1641990854.955332314s,1641990854.965757456s,-0.009761s,0.010425s,0.000332s,-0.010093,-0.00722398
1641990854.965757456s,1641990854.955978218s,1641990854.956007778s,1641990854.966467023s,-0.009779s,0.010459s,0.000340s,-0.010119,-0.007224659
1641990854.966467023s,1641990854.956741672s,1641990854.956767248s,1641990854.967223846s,-0.009726s,0.010457s,0.000365s,-0.010091,-0.007224491
1641990854.967223846s,1641990854.957491538s,1641990854.957518075s,1641990854.967955760s,-0.009732s,0.010438s,0.000353s,-0.010085,-0.007224725
1641990854.967955760s,1641990854.958176529s,1641990854.958208646s,1641990854.968647370s,-0.009779s,0.010439s,0.000330s,-0.010109,-0.007223688
1641990854.968647370s,1641990854.958908860s,1641990854.958935272s,1641990854.969385548s,-0.009739s,0.010450s,0.000356s,-0.010095,-0.007224363
1641990854.969385548s,1641990854.959614687s,1641990854.959656050s,1641990854.970110555s,-0.009771s,0.010455s,0.000342s,-0.010113,-0.007224378
1641990854.970110555s,1641990854.960363093s,1641990854.960392133s,1641990854.973731892s,-0.009748s,0.013340s,0.001796s,-0.011544,-0.007224723
1641990854.973731892s,1641990854.963982462s,1641990854.964007566s,1641990854.974452476s,-0.009750s,0.010445s,0.000348s,-0.010097,-0.007225111
1641990854.974452476s,1641990854.964741675s,1641990854.964773500s,1641990854.976985458s,-0.009711s,0.012212s,0.001251s,-0.010961,-0.007223586
1641990854.976985458s,1641990854.967272560s,1641990854.967301534s,1641990854.977765407s,-0.009713s,0.010464s,0.000375s,-0.010088,-0.007223963
1641990854.977765407s,1641990854.968009056s,1641990854.968036991s,1641990854.978487274s,-0.009756s,0.010450s,0.000347s,-0.010103,-0.007224025
1641990854.978487274s,1641990854.968737983s,1641990854.968766530s,1641990854.979219214s,-0.009749s,0.010453s,0.000352s,-0.010101,-0.007222059
1641990854.979219214s,1641990854.969480577s,1641990854.969507863s,1641990854.979985623s,-0.009739s,0.010478s,0.000370s,-0.010108,-0.007222123
1641990854.979985623s,1641990854.970268953s,1641990854.970293103s,1641990854.980733653s,-0.009717s,0.010441s,0.000362s,-0.010079,-0.007221219
1641990854.980733653s,1641990854.971035384s,1641990854.971059833s,1641990854.981533514s,-0.009698s,0.010474s,0.000388s,-0.010086,-0.007221742
1641990854.981533514s,1641990854.971794211s,1641990854.971829300s,1641990854.982307964s,-0.009739s,0.010478s,0.000370s,-0.010109,-0.007222042
1641990854.982307964s,1641990854.972604529s,1641990854.972626339s,1641990854.983066347s,-0.009703s,0.010440s,0.000368s,-0.010072,-0.007222093
1641990854.983066347s,1641990854.973322883s,1641990854.973343808s,1641990854.983811823s,-0.009743s,0.010468s,0.000362s,-0.010106,-0.00721914
1641990854.983811823s,1641990854.974087796s,1641990854.974109309s,1641990854.984569684s,-0.009724s,0.010460s,0.000368s,-0.010092,-0.007216368
1641990854.984569684s,1641990854.974836288s,1641990854.974864926s,1641990854.985332341s,-0.009733s,0.010467s,0.000367s,-0.0101,-0.00721445
1641990854.985332341s,1641990854.975591975s,1641990854.975607416s,1641990854.989051970s,-0.009740s,0.013445s,0.001852s,-0.011593,-0.007213591
1641990854.989051970s,1641990854.979341846s,1641990854.979361803s,1641990854.989830608s,-0.009710s,0.010469s,0.000379s,-0.01009,-0.007213976
1641990854.989830608s,1641990854.980207750s,1641990854.980224340s,1641990854.990685413s,-0.009623s,0.010461s,0.000419s,-0.010042,-0.007214262
1641990854.990685413s,1641990854.981033257s,1641990854.981051295s,1641990854.991476384s,-0.009652s,0.010425s,0.000386s,-0.010039,-0.007214541
1641990854.991476384s,1641990854.981866516s,1641990854.981868407s,1641990854.992337133s,-0.009610s,0.010469s,0.000430s,-0.010039,-0.007214728
1641990854.992337133s,1641990854.982615690s,1641990854.982675202s,1641990854.993132317s,-0.009722s,0.010457s,0.000368s,-0.010089,-0.007214924
1641990854.993132317s,1641990854.983584440s,1641990854.983586608s,1641990854.994049261s,-0.009548s,0.010463s,0.000457s,-0.010005,-0.007211973
1641990854.994049261s,1641990854.984319891s,1641990854.984321899s,1641990854.994765995s,-0.009729s,0.010444s,0.000357s,-0.010087,-0.007209338
1641990854.994765995s,1641990854.985022181s,1641990854.985024174s,1641990854.995478053s,-0.009744s,0.010454s,0.000355s,-0.010099,-0.007209602
1641990854.995478053s,1641990854.985748559s,1641990854.985750651s,1641990854.996192714s,-0.009730s,0.010442s,0.000356s,-0.010086,-0.007209941
1641990854.996192714s,1641990854.986480651s,1641990854.986520450s,1641990854.997552868s,-0.009712s,0.011032s,0.000660s,-0.010372,-0.007208144
1641990854.997552868s,1641990854.987854569s,1641990854.987868035s,1641990854.998331941s,-0.009698s,0.010464s,0.000383s,-0.010081,-0.007208263
1641990854.998331941s,1641990854.988516456s,1641990854.988538029s,1641990854.999006540s,-0.009815s,0.010468s,0.000327s,-0.010142,-0.007209491
1641990854.999006540s,1641990854.989267701s,1641990854.989292685s,1641990854.999724178s,-0.009739s,0.010432s,0.000346s,-0.010085,-0.007209885
1641990854.999724178s,1641990854.990267435s,1641990854.990269519s,1641990855.000729114s,-0.009457s,0.010460s,0.000502s,-0.009958,-0.007210201
1641990855.000729114s,1641990854.991039438s,1641990854.991051117s,1641990855.001492440s,-0.009690s,0.010441s,0.000376s,-0.010065,-0.007210517
1641990855.001492440s,1641990854.991741342s,1641990854.991743472s,1641990855.002181341s,-0.009751s,0.010438s,0.000343s,-0.010094,-0.007210654
1641990855.002181341s,1641990854.992432148s,1641990854.992434411s,1641990855.002893844s,-0.009749s,0.010459s,0.000355s,-0.010104,-0.007208346
1641990855.002893844s,1641990854.993136781s,1641990854.993159705s,1641990855.003840380s,-0.009757s,0.010681s,0.000462s,-0.010219,-0.007208577
1641990855.003840380s,1641990854.994088015s,1641990854.994126414s,1641990855.004629605s,-0.009753s,0.010503s,0.000375s,-0.010128,-0.007209008
1641990855.004629605s,1641990854.994878236s,1641990854.994898536s,1641990855.005423458s,-0.009751s,0.010525s,0.000387s,-0.010138,-0.007209141
1641990855.005423458s,1641990854.995704256s,1641990854.995706332s,1641990855.006165442s,-0.009719s,0.010459s,0.000370s,-0.010089,-0.007209259
1641990855.006165442s,1641990854.996411672s,1641990854.996447078s,1641990855.006930528s,-0.009754s,0.010484s,0.000365s,-0.010119,-0.007209401
1641990855.006930528s,1641990854.997200817s,1641990854.997228961s,1641990855.008047177s,-0.009730s,0.010818s,0.000544s,-0.010274,-0.007209511
1641990855.008047177s,1641990854.998300141s,1641990854.998320017s,1641990855.010198869s,-0.009747s,0.011879s,0.001066s,-0.010813,-0.007209623
1641990855.010198869s,1641990855.000523998s,1641990855.000526844s,1641990855.012966864s,-0.009675s,0.012440s,0.001383s,-0.011057,-0.007209685
1641990855.012966864s,1641990855.003531713s,1641990855.003553126s,1641990855.013988513s,-0.009435s,0.010435s,0.000500s,-0.009935,-0.007209826
1641990855.013988513s,1641990855.004349329s,1641990855.004384276s,1641990855.014859780s,-0.009639s,0.010475s,0.000418s,-0.010057,-0.00720995
1641990855.014859780s,1641990855.005131118s,1641990855.005133658s,1641990855.015607152s,-0.009729s,0.010473s,0.000372s,-0.010101,-0.007210157
1641990855.015607152s,1641990855.005860113s,1641990855.005862113s,1641990855.016534813s,-0.009747s,0.010673s,0.000463s,-0.01021,-0.007210279
1641990855.016534813s,1641990855.006797800s,1641990855.006800555s,1641990855.017360139s,-0.009737s,0.010560s,0.000411s,-0.010148,-0.007210289
1641990855.017360139s,1641990855.007654629s,1641990855.007693003s,1641990855.018159288s,-0.009706s,0.010466s,0.000380s,-0.010086,-0.007210584
1641990855.018159288s,1641990855.008417654s,1641990855.008419709s,1641990855.018865220s,-0.009742s,0.010445s,0.000352s,-0.010094,-0.007210748
1641990855.018865220s,1641990855.009105435s,1641990855.009132602s,1641990855.019583602s,-0.009760s,0.010451s,0.000346s,-0.010105,-0.007211022
1641990855.019583602s,1641990855.009842569s,1641990855.009869836s,1641990855.020398691s,-0.009741s,0.010529s,0.000394s,-0.010135,-0.007210315
1641990855.020398691s,1641990855.012522539s,1641990855.012551597s,1641990855.023102293s,-0.007876s,0.010551s,0.001337s,-0.009213,-0.007210665
1641990855.023102293s,1641990855.013365501s,1641990855.013385945s,1641990855.023841378s,-0.009737s,0.010455s,0.000359s,-0.010096,-0.007210819
1641990855.023841378s,1641990855.014086964s,1641990855.014111052s,1641990855.024573513s,-0.009754s,0.010463s,0.000354s,-0.010108,-0.007210985
1641990855.024573513s,1641990855.015071254s,1641990855.015094574s,1641990855.025621545s,-0.009502s,0.010527s,0.000512s,-0.010015,-0.007210234
1641990855.025621545s,1641990855.015876465s,1641990855.015901006s,1641990855.026497520s,-0.009745s,0.010597s,0.000426s,-0.010171,-0.007210986
1641990855.026497520s,1641990855.016741806s,1641990855.016767564s,1641990855.027482681s,-0.009756s,0.010715s,0.000480s,-0.010236,-0.007208867
1641990855.027482681s,1641990855.017742527s,1641990855.017769400s,1641990855.028426328s,-0.009740s,0.010657s,0.000458s,-0.010199,-0.007208837
1641990855.028426328s,1641990855.018696955s,1641990855.018713617s,1641990855.029172453s,-0.009729s,0.010459s,0.000365s,-0.010094,-0.007208037
1641990855.029172453s,1641990855.019428424s,1641990855.019454189s,1641990855.029915296s,-0.009744s,0.010461s,0.000359s,-0.010103,-0.007208938
1641990855.029915296s,1641990855.020163450s,1641990855.020185544s,1641990855.031508623s,-0.009752s,0.011323s,0.000786s,-0.010538,-0.007210207
1641990855.031508623s,1641990855.021760552s,1641990855.021784187s,1641990855.032213911s,-0.009748s,0.010430s,0.000341s,-0.010089,-0.007210269
1641990855.032213911s,1641990855.022452331s,1641990855.022476649s,1641990855.032920612s,-0.009762s,0.010444s,0.000341s,-0.010103,-0.007210634
1641990855.032920612s,1641990855.023198456s,1641990855.023223224s,1641990855.033662906s,-0.009722s,0.010440s,0.000359s,-0.010081,-0.007210719
1641990855.033662906s,1641990855.023901191s,1641990855.023929197s,1641990855.034357782s,-0.009762s,0.010429s,0.000334s,-0.010095,-0.007210898
1641990855.034357782s,1641990855.024599778s,1641990855.024625165s,1641990855.035059531s,-0.009758s,0.010434s,0.000338s,-0.010096,-0.007211105
1641990855.035059531s,1641990855.025294831s,1641990855.025321574s,1641990855.035763841s,-0.009765s,0.010442s,0.000339s,-0.010103,-0.00721129
1641990855.035763841s,1641990855.026004449s,1641990855.026031683s,1641990855.036473908s,-0.009759s,0.010442s,0.000342s,-0.010101,-0.007211398
1641990855.036473908s,1641990855.026763147s,1641990855.026792267s,1641990855.037246565s,-0.009711s,0.010454s,0.000372s,-0.010082,-0.007211564
1641990855.037246565s,1641990855.027504370s,1641990855.027524085s,1641990855.037956904s,-0.009742s,0.010433s,0.000345s,-0.010087,-0.007211658
1641990855.037956904s,1641990855.028192830s,1641990855.028217961s,1641990855.038684619s,-0.009764s,0.010467s,0.000351s,-0.010115,-0.007211714
1641990855.038684619s,1641990855.028924313s,1641990855.028950001s,1641990855.039459573s,-0.009760s,0.010509s,0.000375s,-0.010135,-0.007211794
1641990855.039459573s,1641990855.029702395s,1641990855.029729592s,1641990855.040428584s,-0.009757s,0.010699s,0.000471s,-0.010228,-0.007211785
1641990855.040428584s,1641990855.030702045s,1641990855.030728491s,1641990855.041206943s,-0.009727s,0.010478s,0.000376s,-0.010102,-0.007211817
1641990855.041206943s,1641990855.031470978s,1641990855.031496463s,1641990855.041950901s,-0.009736s,0.010454s,0.000359s,-0.010095,-0.007211764
1641990855.041950901s,1641990855.032207469s,1641990855.032234470s,1641990855.042673936s,-0.009743s,0.010439s,0.000348s,-0.010091,-0.007211809
1641990855.042673936s,1641990855.032915118s,1641990855.032941505s,1641990855.043411465s,-0.009759s,0.010470s,0.000356s,-0.010114,-0.007211922
1641990855.043411465s,1641990855.033578087s,1641990855.033604878s,1641990855.044114774s,-0.009833s,0.010510s,0.000338s,-0.010172,-0.007212057
1641990855.044114774s,1641990855.034386778s,1641990855.034412560s,1641990855.044856726s,-0.009728s,0.010444s,0.000358s,-0.010086,-0.007211969
1641990855.044856726s,1641990855.035114300s,1641990855.035153923s,1641990855.048880369s,-0.009742s,0.013726s,0.001992s,-0.011734,-0.007212653
1641990855.048880369s,1641990855.039152553s,1641990855.039186500s,1641990855.049639519s,-0.009728s,0.010453s,0.000363s,-0.01009,-0.007212836
