frame,time,offset,recv time,send,the,raw
344,0.049408793,0.002081037,1641860752,1641860752,0.047329903,1.5842
345,0.041851401,0.00230968,1641860752,1641860752,0.039550066,1.5842
346,0.031214595,0.001086593,1641860752,1641860752,0.030140162,1.5842
347,0.040345311,0.002790809,1641860752,1641860752,0.03757,1.5842
348,0.173384428,0.002067566,1641860752,1641860752,0.171329975,1.5842
349,0.050127387,0.002195954,1641860753,1641860752,0.047940016,1.5842
350,0.044119,0.002165914,1641860753,1641860753,0.041970015,1.5842
351,0.05004549,0.00217104,1641860753,1641860753,0.047890186,1.5842
352,0.039820075,0.002225518,1641860753,1641860753,0.03760004,1.5842
353,0.050385356,0.002225041,1641860753,1641860753,0.048169851,1.5842
354,0.053741455,0.002581835,1641860753,1641860753,0.051170111,1.5842
355,0.039099813,0.002215505,1641860753,1641860753,0.036889791,1.5842
356,0.042459607,0.002185464,1641860753,1641860753,0.040289879,1.5842
357,0.041724205,0.00294137,1641860753,1641860753,0.038789988,1.5842
358,0.044988751,0.002183318,1641860753,1641860753,0.042819977,1.5842
359,0.040316939,0.002292514,1641860753,1641860753,0.038030148,1.5842
360,0.039953351,0.002217174,1641860753,1641860753,0.037750006,1.5842
361,0.040704012,0.002225876,1641860753,1641860753,0.038489819,1.5842
362,0.032050371,0.002434492,1641860753,1641860753,0.029620171,1.5842
363,0.0458318,0.002792716,1641860753,1641860753,0.043049812,1.5842
364,0.055677056,0.004599214,1641860753,1641860753,0.051090002,1.5842
365,0.040757418,0.002106428,1641860753,1641860753,0.038659811,1.5842
366,0.036916018,0.002142429,1641860753,1641860753,0.034780025,1.5842
367,0.041119337,0.000166416,1641860753,1641860753,0.040970087,1.5842
368,0.039925337,0.002318621,1641860753,1641860753,0.037620068,1.5842
369,0.040243149,0.002269268,1641860753,1641860753,0.037989855,1.5842
370,0.040945292,0.002309561,1641860753,1641860753,0.038650036,1.5842
371,0.046628356,0.002764821,1641860753,1641860753,0.043879986,1.5842
372,0.039982677,0.002110839,1641860753,1641860753,0.037889957,1.5842
373,0.039654732,0.002227306,1641860754,1641860753,0.037440062,1.5842
374,0.054360628,0.001889467,1641860754,1641860754,0.052479982,1.5842
375,0.040551186,0.002681971,1641860754,1641860754,0.037879944,1.5842
376,0.040005803,0.002185464,1641860754,1641860754,0.037829876,1.5842
377,0.039830923,0.002249956,1641860754,1641860754,0.037590027,1.5842
378,0.039974451,0.002260923,1641860754,1641860754,0.037729979,1.5842
379,0.040927172,0.002268076,1641860754,1641860754,0.038660049,1.5842
380,0.039191723,0.002682924,1641860754,1641860754,0.036520004,1.5842
381,0.040758371,0.002170086,1641860754,1641860754,0.038599968,1.5842
382,0.039794087,0.002475381,1641860754,1641860754,0.037330151,1.5842
383,0.030608416,0.00198102,1641860754,1641860754,0.028640032,1.5842
384,0.039889812,0.002081394,1641860754,1641860754,0.037819862,1.5842
385,0.038527727,0.002034426,1641860754,1641860754,0.036499977,1.5842
