T1,T2,T3,T4,T2-T1,T4-T3,MPD_S,ptp,quic
1641992143.013172703s,1641992143.043358507s,1641992143.043387114s,1641992143.013948793s,0.030186s,-0.029438s,0.000374s,0.029812,0.032668409
1641992143.013948793s,1641992143.044131937s,1641992143.044156965s,1641992143.014646793s,0.030183s,-0.029510s,0.000337s,0.029847,0.032668466
1641992143.014646793s,1641992143.044836423s,1641992143.044866813s,1641992143.015411441s,0.030190s,-0.029455s,0.000367s,0.029823,0.032668482
1641992143.015411441s,1641992143.045595160s,1641992143.045619415s,1641992143.016154642s,0.030184s,-0.029465s,0.000359s,0.029824,0.032668289
1641992143.016154642s,1641992143.046340565s,1641992143.046407694s,1641992143.016924437s,0.030186s,-0.029483s,0.000351s,0.029835,0.032668064
1641992143.016924437s,1641992143.047111658s,1641992143.047126304s,1641992143.020463655s,0.030187s,-0.026663s,0.001762s,0.028425,0.032667354
1641992143.020463655s,1641992143.050648187s,1641992143.050667789s,1641992143.021259050s,0.030185s,-0.029409s,0.000388s,0.029797,0.032666614
1641992143.021259050s,1641992143.051434736s,1641992143.051455053s,1641992143.022076662s,0.030176s,-0.029378s,0.000399s,0.029777,0.032666309
1641992143.022076662s,1641992143.052246799s,1641992143.052267871s,1641992143.022782885s,0.030170s,-0.029485s,0.000343s,0.029828,0.03266894
1641992143.022782885s,1641992143.052951584s,1641992143.052971785s,1641992143.023484965s,0.030169s,-0.029487s,0.000341s,0.029828,0.032670071
1641992143.023484965s,1641992143.053656744s,1641992143.053682466s,1641992143.024205428s,0.030172s,-0.029477s,0.000347s,0.029824,0.032669488
1641992143.024205428s,1641992143.054377096s,1641992143.054400522s,1641992143.024906233s,0.030172s,-0.029494s,0.000339s,0.029833,0.032669179
1641992143.024906233s,1641992143.055084224s,1641992143.055110095s,1641992143.025624027s,0.030178s,-0.029486s,0.000346s,0.029832,0.032668853
1641992143.025624027s,1641992143.055794125s,1641992143.055827385s,1641992143.026357964s,0.030170s,-0.029469s,0.000350s,0.02982,0.032668936
1641992143.026357964s,1641992143.056538413s,1641992143.056565558s,1641992143.027041694s,0.030180s,-0.029524s,0.000328s,0.029852,0.032669981
1641992143.027041694s,1641992143.057206257s,1641992143.057231545s,1641992143.027733514s,0.030164s,-0.029498s,0.000333s,0.029831,0.03266935
1641992143.027733514s,1641992143.057902834s,1641992143.057928613s,1641992143.028423738s,0.030169s,-0.029505s,0.000332s,0.029837,0.032669378
1641992143.028423738s,1641992143.058597808s,1641992143.058627381s,1641992143.029136081s,0.030174s,-0.029491s,0.000341s,0.029833,0.032672292
1641992143.029136081s,1641992143.059308639s,1641992143.059333734s,1641992143.029815118s,0.030172s,-0.029519s,0.000327s,0.029845,0.032672273
1641992143.029815118s,1641992143.059980582s,1641992143.060001396s,1641992143.030491924s,0.030165s,-0.029510s,0.000328s,0.029837,0.032671835
1641992143.030491924s,1641992143.060657857s,1641992143.060682518s,1641992143.031204965s,0.030166s,-0.029478s,0.000344s,0.029822,0.032671572
1641992143.031204965s,1641992143.061277599s,1641992143.061304769s,1641992143.031815595s,0.030073s,-0.029489s,0.000292s,0.029781,0.032671387
1641992143.031815595s,1641992143.062020245s,1641992143.062046750s,1641992143.032554920s,0.030205s,-0.029492s,0.000356s,0.029848,0.032671287
1641992143.032554920s,1641992143.062820432s,1641992143.062840261s,1641992143.033336673s,0.030266s,-0.029504s,0.000381s,0.029885,0.032671227
1641992143.033336673s,1641992143.063526544s,1641992143.063557826s,1641992143.034055535s,0.030190s,-0.029502s,0.000344s,0.029846,0.032671864
1641992143.034055535s,1641992143.064320598s,1641992143.064356909s,1641992143.034852351s,0.030265s,-0.029505s,0.000380s,0.029885,0.03267187
1641992143.034852351s,1641992143.065066376s,1641992143.065085682s,1641992143.035597071s,0.030214s,-0.029489s,0.000363s,0.029851,0.032671981
1641992143.035597071s,1641992143.065718991s,1641992143.065740715s,1641992143.036241132s,0.030122s,-0.029500s,0.000311s,0.029811,0.032675083
1641992143.036241132s,1641992143.066449989s,1641992143.066462546s,1641992143.036946949s,0.030209s,-0.029516s,0.000347s,0.029862,0.032674925
1641992143.036946949s,1641992143.067140136s,1641992143.067151052s,1641992143.037646741s,0.030193s,-0.029504s,0.000344s,0.029849,0.032674983
1641992143.037646741s,1641992143.067831580s,1641992143.067849799s,1641992143.040367110s,0.030185s,-0.027483s,0.001351s,0.028834,0.03267502
1641992143.040367110s,1641992143.070554873s,1641992143.070572515s,1641992143.041099906s,0.030188s,-0.029473s,0.000358s,0.02983,0.032674925
1641992143.041099906s,1641992143.071291603s,1641992143.071311125s,1641992143.041794617s,0.030192s,-0.029517s,0.000337s,0.029854,0.032674826
1641992143.041794617s,1641992143.071988900s,1641992143.072009839s,1641992143.042518184s,0.030194s,-0.029492s,0.000351s,0.029843,0.032674777
1641992143.042518184s,1641992143.072697974s,1641992143.072716648s,1641992143.043217358s,0.030180s,-0.029499s,0.000340s,0.02984,0.032673872
1641992143.043217358s,1641992143.073468661s,1641992143.073490012s,1641992143.044057787s,0.030251s,-0.029432s,0.000410s,0.029842,0.032673731
1641992143.044057787s,1641992143.074267021s,1641992143.074284788s,1641992143.044835039s,0.030209s,-0.029450s,0.000380s,0.029829,0.032673663
1641992143.044835039s,1641992143.075053040s,1641992143.075075379s,1641992143.045564771s,0.030218s,-0.029510s,0.000354s,0.029864,0.032674735
1641992143.045564771s,1641992143.075733135s,1641992143.075751655s,1641992143.046268876s,0.030168s,-0.029483s,0.000343s,0.029825,0.032676551
1641992143.046268876s,1641992143.076469558s,1641992143.076487829s,1641992143.047006660s,0.030201s,-0.029481s,0.000360s,0.029841,0.03267663
1641992143.047006660s,1641992143.077183831s,1641992143.077203135s,1641992143.047686110s,0.030177s,-0.029517s,0.000330s,0.029847,0.032676544
1641992143.047686110s,1641992143.077864706s,1641992143.077882979s,1641992143.052268809s,0.030179s,-0.025614s,0.002282s,0.027896,0.032676454
1641992143.052268809s,1641992143.082461716s,1641992143.082482337s,1641992143.052965232s,0.030193s,-0.029517s,0.000338s,0.029855,0.032676346
1641992143.052965232s,1641992143.083148641s,1641992143.083166351s,1641992143.053653801s,0.030184s,-0.029513s,0.000335s,0.029848,0.032676177
1641992143.053653801s,1641992143.083841080s,1641992143.083868587s,1641992143.054373885s,0.030187s,-0.029495s,0.000346s,0.029841,0.032676048
1641992143.054373885s,1641992143.084560887s,1641992143.084586250s,1641992143.055097822s,0.030187s,-0.029488s,0.000349s,0.029838,0.032675897
1641992143.055097822s,1641992143.085274246s,1641992143.085293147s,1641992143.055789791s,0.030176s,-0.029503s,0.000337s,0.02984,0.032675798
1641992143.055789791s,1641992143.085969228s,1641992143.085988412s,1641992143.056492871s,0.030180s,-0.029496s,0.000342s,0.029838,0.032675785
1641992143.056492871s,1641992143.086668257s,1641992143.086688625s,1641992143.057209398s,0.030175s,-0.029479s,0.000348s,0.029827,0.032675806
1641992143.057209398s,1641992143.087382228s,1641992143.087413445s,1641992143.057937853s,0.030173s,-0.029476s,0.000349s,0.029824,0.032674973
1641992143.057937853s,1641992143.088103816s,1641992143.088123917s,1641992143.058661346s,0.030166s,-0.029462s,0.000352s,0.029814,0.032674259
1641992143.058661346s,1641992143.088820204s,1641992143.088904056s,1641992143.059702913s,0.030159s,-0.029201s,0.000479s,0.02968,0.032674158
1641992143.059702913s,1641992143.089866747s,1641992143.089889193s,1641992143.060387381s,0.030164s,-0.029502s,0.000331s,0.029833,0.032674004
1641992143.060387381s,1641992143.090552469s,1641992143.090571001s,1641992143.061076530s,0.030165s,-0.029494s,0.000335s,0.02983,0.032673931
1641992143.061076530s,1641992143.091228756s,1641992143.091250428s,1641992143.061779482s,0.030152s,-0.029471s,0.000341s,0.029812,0.032673882
1641992143.061779482s,1641992143.091933650s,1641992143.091951586s,1641992143.062457329s,0.030154s,-0.029494s,0.000330s,0.029824,0.032673847
1641992143.062457329s,1641992143.092623978s,1641992143.092625875s,1641992143.063167544s,0.030167s,-0.029458s,0.000354s,0.029812,0.032673735
1641992143.063167544s,1641992143.093309987s,1641992143.093331297s,1641992143.063843108s,0.030142s,-0.029488s,0.000327s,0.029815,0.032673689
1641992143.063843108s,1641992143.094004781s,1641992143.094024485s,1641992143.064533807s,0.030162s,-0.029491s,0.000336s,0.029826,0.032673469
1641992143.064533807s,1641992143.094695924s,1641992143.094714094s,1641992143.065270301s,0.030162s,-0.029444s,0.000359s,0.029803,0.032673607
1641992143.065270301s,1641992143.095434739s,1641992143.095451462s,1641992143.066368547s,0.030164s,-0.029083s,0.000541s,0.029624,0.032673562
1641992143.066368547s,1641992143.096519694s,1641992143.096543537s,1641992143.067719493s,0.030151s,-0.028824s,0.000664s,0.029488,0.032670828
1641992143.067719493s,1641992143.097889410s,1641992143.097907512s,1641992143.069283325s,0.030170s,-0.028624s,0.000773s,0.029397,0.032668899
1641992143.069283325s,1641992143.099364952s,1641992143.099384868s,1641992143.070622874s,0.030082s,-0.028762s,0.000660s,0.029422,0.03266766
1641992143.070622874s,1641992143.100795189s,1641992143.100814364s,1641992143.071639497s,0.030172s,-0.029175s,0.000499s,0.029674,0.032667397
1641992143.071639497s,1641992143.101805005s,1641992143.101824167s,1641992143.072317360s,0.030165s,-0.029507s,0.000329s,0.029836,0.032667483
1641992143.072317360s,1641992143.102485205s,1641992143.102502773s,1641992143.075118464s,0.030168s,-0.027384s,0.001392s,0.028776,0.032667194
1641992143.075118464s,1641992143.105317604s,1641992143.105335166s,1641992143.075835480s,0.030199s,-0.029500s,0.000350s,0.029849,0.032667082
1641992143.075835480s,1641992143.106034292s,1641992143.106053549s,1641992143.076570403s,0.030199s,-0.029483s,0.000358s,0.029841,0.032667018
1641992143.076570403s,1641992143.106766218s,1641992143.106784184s,1641992143.077332075s,0.030196s,-0.029452s,0.000372s,0.029824,0.032667007
1641992143.077332075s,1641992143.107559818s,1641992143.107579105s,1641992143.078094363s,0.030228s,-0.029485s,0.000372s,0.029856,0.0326668
1641992143.078094363s,1641992143.108266231s,1641992143.108285790s,1641992143.078881293s,0.030172s,-0.029405s,0.000384s,0.029788,0.032666818
1641992143.078881293s,1641992143.109071487s,1641992143.109073559s,1641992143.080017841s,0.030190s,-0.029056s,0.000567s,0.029623,0.032666791
1641992143.080017841s,1641992143.110204016s,1641992143.110226549s,1641992143.080785329s,0.030186s,-0.029441s,0.000372s,0.029814,0.032666635
1641992143.080785329s,1641992143.110950272s,1641992143.110971746s,1641992143.081566412s,0.030165s,-0.029405s,0.000380s,0.029785,0.03266657
1641992143.081566412s,1641992143.111787357s,1641992143.111809284s,1641992143.082534120s,0.030221s,-0.029275s,0.000473s,0.029748,0.032666522
1641992143.082534120s,1641992143.112702658s,1641992143.112725266s,1641992143.083445242s,0.030169s,-0.029280s,0.000444s,0.029724,0.032666291
1641992143.083445242s,1641992143.113609986s,1641992143.113637771s,1641992143.087091108s,0.030165s,-0.026546s,0.001809s,0.028356,0.03266625
1641992143.087091108s,1641992143.117275370s,1641992143.117302062s,1641992143.088149164s,0.030184s,-0.029153s,0.000516s,0.029669,0.032666108
1641992143.088149164s,1641992143.118322075s,1641992143.118347694s,1641992143.089160555s,0.030173s,-0.029187s,0.000493s,0.02968,0.032666156
1641992143.089160555s,1641992143.119320326s,1641992143.119354290s,1641992143.089936882s,0.030160s,-0.029417s,0.000371s,0.029789,0.032665944
1641992143.089936882s,1641992143.120114819s,1641992143.120152117s,1641992143.090848424s,0.030178s,-0.029304s,0.000437s,0.029741,0.032665773
1641992143.090848424s,1641992143.120996648s,1641992143.121025139s,1641992143.091592668s,0.030148s,-0.029433s,0.000358s,0.02979,0.032665673
1641992143.091592668s,1641992143.121769030s,1641992143.121794978s,1641992143.092431237s,0.030176s,-0.029364s,0.000406s,0.02977,0.032665704
1641992143.092431237s,1641992143.122589860s,1641992143.122625240s,1641992143.093199684s,0.030159s,-0.029426s,0.000366s,0.029792,0.032665652
1641992143.093199684s,1641992143.123361144s,1641992143.123386473s,1641992143.093936524s,0.030161s,-0.029450s,0.000356s,0.029806,0.032665701
1641992143.093936524s,1641992143.124097567s,1641992143.124124544s,1641992143.094697863s,0.030161s,-0.029427s,0.000367s,0.029794,0.032665683
1641992143.094697863s,1641992143.124853834s,1641992143.124874940s,1641992143.095397652s,0.030156s,-0.029477s,0.000339s,0.029817,0.032665447
1641992143.095397652s,1641992143.125546291s,1641992143.125572542s,1641992143.096101219s,0.030149s,-0.029471s,0.000339s,0.02981,0.032665692
1641992143.096101219s,1641992143.126246256s,1641992143.126274674s,1641992143.096841795s,0.030145s,-0.029433s,0.000356s,0.029789,0.032665542
1641992143.096841795s,1641992143.126992934s,1641992143.127038736s,1641992143.097534579s,0.030151s,-0.029504s,0.000324s,0.029828,0.032665394
1641992143.097534579s,1641992143.127690923s,1641992143.127716935s,1641992143.098238325s,0.030156s,-0.029479s,0.000339s,0.029818,0.032665397
1641992143.098238325s,1641992143.128388317s,1641992143.128414074s,1641992143.098947267s,0.030150s,-0.029467s,0.000342s,0.029809,0.032665365
1641992143.098947267s,1641992143.129092707s,1641992143.129125535s,1641992143.099656271s,0.030145s,-0.029469s,0.000338s,0.029807,0.032665341
1641992143.099656271s,1641992143.129805477s,1641992143.129845202s,1641992143.100367750s,0.030149s,-0.029477s,0.000336s,0.029813,0.032664831
1641992143.100367750s,1641992143.130556439s,1641992143.130582071s,1641992143.101071087s,0.030189s,-0.029511s,0.000339s,0.02985,0.032664807
1641992143.101071087s,1641992143.131231386s,1641992143.131257236s,1641992143.101791628s,0.030160s,-0.029466s,0.000347s,0.029813,0.032664863
1641992143.101791628s,1641992143.131838006s,1641992143.131862728s,1641992143.102427097s,0.030046s,-0.029436s,0.000305s,0.029741,0.032664601
1641992143.102427097s,1641992143.132588469s,1641992143.132614945s,1641992143.103183184s,0.030161s,-0.029432s,0.000365s,0.029796,0.032664512
1641992143.103183184s,1641992143.133366847s,1641992143.133390508s,1641992143.103928035s,0.030184s,-0.029462s,0.000361s,0.029823,0.032661755
1641992143.103928035s,1641992143.134096208s,1641992143.134135792s,1641992143.104655120s,0.030168s,-0.029481s,0.000344s,0.029824,0.032660728
1641992143.104655120s,1641992143.134823510s,1641992143.134848035s,1641992143.105410623s,0.030169s,-0.029438s,0.000365s,0.029803,0.032660645
1641992143.105410623s,1641992143.135581624s,1641992143.135612304s,1641992143.106140867s,0.030171s,-0.029471s,0.000350s,0.029821,0.03266058
1641992143.106140867s,1641992143.136340004s,1641992143.136383369s,1641992143.106891384s,0.030199s,-0.029492s,0.000354s,0.029845,0.0326605
1641992143.106891384s,1641992143.137065628s,1641992143.137093118s,1641992143.107627192s,0.030174s,-0.029466s,0.000354s,0.02982,0.03266048
1641992143.107627192s,1641992143.137793382s,1641992143.137817200s,1641992143.111658413s,0.030166s,-0.026159s,0.002004s,0.028162,0.032660497
1641992143.111658413s,1641992143.141825593s,1641992143.141851462s,1641992143.112379420s,0.030167s,-0.029472s,0.000348s,0.02982,0.032660349
1641992143.112379420s,1641992143.142573104s,1641992143.142600990s,1641992143.113151072s,0.030194s,-0.029450s,0.000372s,0.029822,0.032660329
1641992143.113151072s,1641992143.143332168s,1641992143.143357620s,1641992143.113916299s,0.030181s,-0.029441s,0.000370s,0.029811,0.032660252
1641992143.113916299s,1641992143.144140724s,1641992143.144171161s,1641992143.114710287s,0.030224s,-0.029461s,0.000382s,0.029843,0.03266022
1641992143.114710287s,1641992143.144889884s,1641992143.144912998s,1641992143.115449088s,0.030180s,-0.029464s,0.000358s,0.029822,0.03266022
1641992143.115449088s,1641992143.145627273s,1641992143.145653173s,1641992143.116197059s,0.030178s,-0.029456s,0.000361s,0.029817,0.03266018
1641992143.116197059s,1641992143.146373465s,1641992143.146398986s,1641992143.116899361s,0.030176s,-0.029500s,0.000338s,0.029838,0.032660185
1641992143.116899361s,1641992143.147070647s,1641992143.147095742s,1641992143.117649206s,0.030171s,-0.029446s,0.000363s,0.029809,0.032660231
1641992143.117649206s,1641992143.147838332s,1641992143.147864473s,1641992143.120406873s,0.030189s,-0.027458s,0.001366s,0.028823,0.032660167
1641992143.120406873s,1641992143.150587505s,1641992143.150612995s,1641992143.121187121s,0.030181s,-0.029426s,0.000377s,0.029803,0.032659947
1641992143.121187121s,1641992143.151436041s,1641992143.151459238s,1641992143.122004790s,0.030249s,-0.029454s,0.000397s,0.029852,0.032659831
1641992143.122004790s,1641992143.152204605s,1641992143.152230300s,1641992143.122756392s,0.030200s,-0.029474s,0.000363s,0.029837,0.032657179
1641992143.122756392s,1641992143.152916836s,1641992143.152940667s,1641992143.123475723s,0.030160s,-0.029465s,0.000348s,0.029813,0.032656041
1641992143.123475723s,1641992143.153647683s,1641992143.153672563s,1641992143.124198546s,0.030172s,-0.029474s,0.000349s,0.029823,0.032655941
1641992143.124198546s,1641992143.154366874s,1641992143.154392493s,1641992143.124886066s,0.030169s,-0.029506s,0.000331s,0.029837,0.032655704
1641992143.124886066s,1641992143.155078616s,1641992143.155102711s,1641992143.125640603s,0.030193s,-0.029462s,0.000365s,0.029827,0.032655659
1641992143.125640603s,1641992143.155805749s,1641992143.155832274s,1641992143.126394322s,0.030165s,-0.029438s,0.000364s,0.029802,0.03265541
1641992143.126394322s,1641992143.156561880s,1641992143.156587811s,1641992143.127091824s,0.030168s,-0.029496s,0.000336s,0.029832,0.032655421
1641992143.127091824s,1641992143.157257997s,1641992143.157285818s,1641992143.127829258s,0.030166s,-0.029457s,0.000355s,0.029811,0.032653613
1641992143.127829258s,1641992143.158006340s,1641992143.158030996s,1641992143.129761341s,0.030177s,-0.028270s,0.000954s,0.029223,0.032653621
1641992143.129761341s,1641992143.159941045s,1641992143.159972168s,1641992143.130513727s,0.030180s,-0.029459s,0.000360s,0.029819,0.032653601
1641992143.130513727s,1641992143.160670383s,1641992143.160695495s,1641992143.131224080s,0.030157s,-0.029471s,0.000343s,0.029814,0.032653551
1641992143.131224080s,1641992143.161394024s,1641992143.161419714s,1641992143.131986263s,0.030170s,-0.029433s,0.000368s,0.029802,0.032653438
1641992143.131986263s,1641992143.162042573s,1641992143.162069487s,1641992143.132631276s,0.030056s,-0.029438s,0.000309s,0.029747,0.032653447
1641992143.132631276s,1641992143.162803922s,1641992143.162829277s,1641992143.133368774s,0.030173s,-0.029460s,0.000356s,0.029817,0.03265352
1641992143.133368774s,1641992143.163559780s,1641992143.163624759s,1641992143.134171443s,0.030191s,-0.029453s,0.000369s,0.029822,0.03265276
1641992143.134171443s,1641992143.164337548s,1641992143.164360507s,1641992143.134897609s,0.030166s,-0.029463s,0.000352s,0.029814,0.032650398
1641992143.134897609s,1641992143.165066961s,1641992143.165092295s,1641992143.135625328s,0.030169s,-0.029467s,0.000351s,0.029818,0.032650387
1641992143.135625328s,1641992143.165805031s,1641992143.165832806s,1641992143.136460815s,0.030180s,-0.029372s,0.000404s,0.029776,0.032650341
1641992143.136460815s,1641992143.166610338s,1641992143.166636753s,1641992143.137163590s,0.030149s,-0.029473s,0.000338s,0.029811,0.032650155
1641992143.137163590s,1641992143.167373745s,1641992143.167402990s,1641992143.137948823s,0.030210s,-0.029454s,0.000378s,0.029832,0.032650173
1641992143.137948823s,1641992143.168221254s,1641992143.168246552s,1641992143.138780726s,0.030272s,-0.029466s,0.000403s,0.029869,0.032650098
1641992143.138780726s,1641992143.168950882s,1641992143.168978427s,1641992143.139515046s,0.030170s,-0.029463s,0.000353s,0.029817,0.032649903
1641992143.139515046s,1641992143.169685492s,1641992143.169706487s,1641992143.140331873s,0.030170s,-0.029375s,0.000398s,0.029773,0.03264988
1641992143.140331873s,1641992143.170627255s,1641992143.170654288s,1641992143.141195813s,0.030295s,-0.029459s,0.000418s,0.029877,0.032649726
1641992143.141195813s,1641992143.171373865s,1641992143.171398068s,1641992143.141941097s,0.030178s,-0.029457s,0.000360s,0.029818,0.032649396
1641992143.141941097s,1641992143.172153870s,1641992143.172180352s,1641992143.142718257s,0.030213s,-0.029462s,0.000375s,0.029837,0.032649461
1641992143.142718257s,1641992143.172905874s,1641992143.172939252s,1641992143.143527277s,0.030188s,-0.029412s,0.000388s,0.0298,0.032649519
1641992143.143527277s,1641992143.173701455s,1641992143.173720357s,1641992143.147749496s,0.030174s,-0.025971s,0.002102s,0.028073,0.032649535
1641992143.147749496s,1641992143.177931866s,1641992143.177958802s,1641992143.148471868s,0.030182s,-0.029487s,0.000348s,0.029835,0.032649517
1641992143.148471868s,1641992143.178657800s,1641992143.178683150s,1641992143.149201429s,0.030186s,-0.029482s,0.000352s,0.029834,0.032649444
1641992143.149201429s,1641992143.179386215s,1641992143.179412616s,1641992143.149940004s,0.030185s,-0.029473s,0.000356s,0.029829,0.032651732
1641992143.149940004s,1641992143.180113840s,1641992143.180139281s,1641992143.150657369s,0.030174s,-0.029482s,0.000346s,0.029828,0.032654536
1641992143.150657369s,1641992143.180829148s,1641992143.180854112s,1641992143.151372528s,0.030172s,-0.029482s,0.000345s,0.029827,0.032654426
1641992143.151372528s,1641992143.181547966s,1641992143.181574512s,1641992143.152092869s,0.030175s,-0.029482s,0.000347s,0.029829,0.032657071
1641992143.152092869s,1641992143.182259162s,1641992143.182283357s,1641992143.152785968s,0.030166s,-0.029497s,0.000334s,0.029832,0.032659434
1641992143.152785968s,1641992143.182958222s,1641992143.182984728s,1641992143.153484412s,0.030172s,-0.029500s,0.000336s,0.029836,0.032659075
1641992143.153484412s,1641992143.183655925s,1641992143.183683580s,1641992143.154191222s,0.030172s,-0.029492s,0.000340s,0.029832,0.032659023
1641992143.154191222s,1641992143.184382478s,1641992143.184405875s,1641992143.158613175s,0.030191s,-0.025793s,0.002199s,0.027992,0.032659018
1641992143.158613175s,1641992143.188799348s,1641992143.188837516s,1641992143.159333820s,0.030186s,-0.029504s,0.000341s,0.029845,0.032658895
1641992143.159333820s,1641992143.189516113s,1641992143.189542305s,1641992143.160092715s,0.030182s,-0.029449s,0.000366s,0.029816,0.032658937
1641992143.160092715s,1641992143.190259499s,1641992143.190287568s,1641992143.160777460s,0.030167s,-0.029510s,0.000328s,0.029838,0.032658951
1641992143.160777460s,1641992143.190941361s,1641992143.190967478s,1641992143.161456740s,0.030164s,-0.029511s,0.000327s,0.029837,0.032658977
1641992143.161456740s,1641992143.191620562s,1641992143.191647202s,1641992143.162136126s,0.030164s,-0.029511s,0.000326s,0.029837,0.032658761
1641992143.162136126s,1641992143.192291918s,1641992143.192327863s,1641992143.162834767s,0.030156s,-0.029493s,0.000331s,0.029824,0.032658651
1641992143.162834767s,1641992143.192984894s,1641992143.193009866s,1641992143.163505616s,0.030150s,-0.029504s,0.000323s,0.029827,0.032658612
1641992143.163505616s,1641992143.193687064s,1641992143.193710867s,1641992143.164218013s,0.030181s,-0.029493s,0.000344s,0.029837,0.032658397
1641992143.164218013s,1641992143.194435695s,1641992143.194488218s,1641992143.164991306s,0.030218s,-0.029497s,0.000360s,0.029857,0.032658264
1641992143.164991306s,1641992143.195156542s,1641992143.195183522s,1641992143.165687578s,0.030165s,-0.029496s,0.000335s,0.029831,0.032658029
1641992143.165687578s,1641992143.195921310s,1641992143.195979192s,1641992143.166634809s,0.030234s,-0.029344s,0.000445s,0.029789,0.032658021
1641992143.166634809s,1641992143.196786739s,1641992143.196813601s,1641992143.167476326s,0.030152s,-0.029337s,0.000407s,0.029745,0.032658013
1641992143.167476326s,1641992143.197630463s,1641992143.197659753s,1641992143.168288660s,0.030154s,-0.029371s,0.000391s,0.029763,0.032658011
1641992143.168288660s,1641992143.198451999s,1641992143.198479114s,1641992143.169158853s,0.030163s,-0.029320s,0.000422s,0.029742,0.032658039
1641992143.169158853s,1641992143.199315023s,1641992143.199340285s,1641992143.170145719s,0.030156s,-0.029195s,0.000481s,0.029675,0.032657967
1641992143.170145719s,1641992143.200307536s,1641992143.200335267s,1641992143.170889886s,0.030162s,-0.029445s,0.000358s,0.029804,0.032658108
1641992143.170889886s,1641992143.201057842s,1641992143.201084642s,1641992143.171632101s,0.030168s,-0.029453s,0.000358s,0.02981,0.032657999
1641992143.171632101s,1641992143.201784737s,1641992143.201809511s,1641992143.172329720s,0.030153s,-0.029480s,0.000337s,0.029816,0.032657904
1641992143.172329720s,1641992143.202498559s,1641992143.202528568s,1641992143.173035036s,0.030169s,-0.029493s,0.000338s,0.029831,0.032657934
1641992143.173035036s,1641992143.203217417s,1641992143.203249231s,1641992143.173749931s,0.030182s,-0.029499s,0.000342s,0.029841,0.032657938
1641992143.173749931s,1641992143.203932189s,1641992143.203966578s,1641992143.174696417s,0.030182s,-0.029270s,0.000456s,0.029726,0.032657722
1641992143.174696417s,1641992143.204886798s,1641992143.204913406s,1641992143.176021389s,0.030190s,-0.028892s,0.000649s,0.029541,0.032657525
1641992143.176021389s,1641992143.206197003s,1641992143.206223405s,1641992143.176820224s,0.030176s,-0.029403s,0.000386s,0.029789,0.03265732
1641992143.176820224s,1641992143.206998048s,1641992143.207033212s,1641992143.177554840s,0.030178s,-0.029478s,0.000350s,0.029828,0.032657068
1641992143.177554840s,1641992143.207767159s,1641992143.207793498s,1641992143.178304434s,0.030212s,-0.029489s,0.000362s,0.029851,0.032658559
1641992143.178304434s,1641992143.208484382s,1641992143.208506091s,1641992143.184215891s,0.030180s,-0.024290s,0.002945s,0.027235,0.032658074
1641992143.184215891s,1641992143.214427165s,1641992143.214449717s,1641992143.188374377s,0.030211s,-0.026075s,0.002068s,0.028143,0.032657881
1641992143.188374377s,1641992143.218557404s,1641992143.218582390s,1641992143.189146080s,0.030183s,-0.029436s,0.000373s,0.02981,0.032657625
1641992143.189146080s,1641992143.219324473s,1641992143.219349875s,1641992143.189904698s,0.030179s,-0.029445s,0.000367s,0.029812,0.032656994
1641992143.189904698s,1641992143.220090884s,1641992143.220115685s,1641992143.190716616s,0.030186s,-0.029399s,0.000394s,0.029793,0.032656493
1641992143.190716616s,1641992143.220887367s,1641992143.220912345s,1641992143.191442400s,0.030171s,-0.029470s,0.000350s,0.02982,0.032656324
1641992143.191442400s,1641992143.221672604s,1641992143.221694897s,1641992143.192273165s,0.030230s,-0.029422s,0.000404s,0.029826,0.032656354
1641992143.192273165s,1641992143.222467742s,1641992143.222491998s,1641992143.193110354s,0.030195s,-0.029382s,0.000407s,0.029788,0.032656178
1641992143.193110354s,1641992143.223273128s,1641992143.223303521s,1641992143.196337605s,0.030163s,-0.026966s,0.001598s,0.028564,0.032656576
1641992143.196337605s,1641992143.226513183s,1641992143.226536946s,1641992143.197037132s,0.030175s,-0.029500s,0.000338s,0.029838,0.032656377
1641992143.197037132s,1641992143.227195381s,1641992143.227221819s,1641992143.197728317s,0.030158s,-0.029493s,0.000332s,0.029826,0.032656333
1641992143.197728317s,1641992143.227910892s,1641992143.227940238s,1641992143.198492960s,0.030183s,-0.029447s,0.000368s,0.029815,0.032656206
1641992143.198492960s,1641992143.228722894s,1641992143.228756485s,1641992143.199300319s,0.030230s,-0.029456s,0.000387s,0.029843,0.032656277
1641992143.199300319s,1641992143.229454635s,1641992143.229480239s,1641992143.200083971s,0.030154s,-0.029396s,0.000379s,0.029775,0.032656284
1641992143.200083971s,1641992143.230240308s,1641992143.230265328s,1641992143.200896863s,0.030156s,-0.029368s,0.000394s,0.029762,0.032656261
1641992143.200896863s,1641992143.231067063s,1641992143.231092098s,1641992143,,,,,0.032656208
,,,,,,,,0.032656227
,,,,,,,,0.0326561
,,,,,,,,0.032656038
,,,,,,,,0.032656026
,,,,,,,,0.032655533
,,,,,,,,0.032655529
,,,,,,,,0.032655483
,,,,,,,,0.032655439
,,,,,,,,0.032655272
,,,,,,,,0.032654931
,,,,,,,,0.032654845
,,,,,,,,0.032654836
,,,,,,,,0.03265481
,,,,,,,,0.032654771
,,,,,,,,0.032654417
,,,,,,,,0.032654418
,,,,,,,,0.032654472
,,,,,,,,0.032654439
